"DTIME";"BEVALUE"
"2019-01-09 07:20:53";24,3
"2019-01-09 07:21:53";24,4
"2019-01-09 07:22:53";24,2
"2019-01-09 07:23:53";24,2
"2019-01-09 07:24:53";24,3
"2019-01-09 07:25:53";24,4
"2019-01-09 07:26:53";24,4
"2019-01-09 07:27:53";24,2
"2019-01-09 07:28:53";24,2
"2019-01-09 07:29:53";24,2
"2019-01-09 07:30:53";24,1
"2019-01-09 07:31:53";24,1
"2019-01-09 07:32:53";24,1
"2019-01-09 07:33:53";24,3
"2019-01-09 07:34:53";24,3
"2019-01-09 07:35:53";24
"2019-01-09 07:36:53";24,1
"2019-01-09 07:37:53";24,2
"2019-01-09 07:38:53";24,3
"2019-01-09 07:39:53";24,2
"2019-01-09 07:40:53";24,1
"2019-01-09 07:41:53";24
"2019-01-09 07:42:53";23,9
"2019-01-09 07:43:53";23,8
"2019-01-09 07:44:53";23,9
"2019-01-09 07:45:53";24,1
"2019-01-09 07:46:53";24,1
"2019-01-09 07:47:53";24
"2019-01-09 07:48:53";23,9
"2019-01-09 07:49:53";24
"2019-01-09 07:50:53";24
"2019-01-09 07:51:53";24
"2019-01-09 07:52:53";24
"2019-01-09 07:53:53";24
"2019-01-09 07:54:53";24,1
"2019-01-09 07:55:53";24,1
"2019-01-09 07:56:53";24,1
"2019-01-09 07:57:53";23,9
"2019-01-09 07:58:53";24
"2019-01-09 07:59:53";24,2
"2019-01-09 08:00:53";24,2
"2019-01-09 08:01:53";24,1
"2019-01-09 08:02:53";24
"2019-01-09 08:03:53";24
"2019-01-09 08:04:53";24,1
"2019-01-09 08:05:53";24,1
"2019-01-09 08:06:53";24
"2019-01-09 08:07:53";24
"2019-01-09 08:08:53";24,2
"2019-01-09 08:09:53";24,2
"2019-01-09 08:10:53";23,9
"2019-01-09 08:11:53";24,1
"2019-01-09 08:12:53";24,2
"2019-01-09 08:13:53";24
"2019-01-09 08:14:53";24
"2019-01-09 08:15:53";24,2
"2019-01-09 08:16:53";24,2
"2019-01-09 08:17:53";24,1
"2019-01-09 08:18:53";23,5
"2019-01-09 08:19:53";23
"2019-01-09 08:20:53";23
"2019-01-09 08:21:53";23,6
"2019-01-09 08:22:53";23
"2019-01-09 08:23:53";21,9
"2019-01-09 08:24:53";23
"2019-01-09 08:25:53";22,7
"2019-01-09 08:26:53";21,3
"2019-01-09 08:27:53";21
"2019-01-09 08:28:53";20,7
"2019-01-09 08:29:53";20,7
"2019-01-09 08:30:53";20,8
"2019-01-09 08:31:53";20,6
"2019-01-09 08:32:53";20,5
"2019-01-09 08:33:53";20,5
"2019-01-09 08:34:53";20,6
"2019-01-09 08:35:53";20,7
"2019-01-09 08:36:53";20,6
"2019-01-09 08:37:53";20,5
"2019-01-09 08:38:53";20,5
"2019-01-09 08:39:53";20,6
"2019-01-09 08:40:53";20,6
"2019-01-09 08:41:53";20,5
"2019-01-09 08:42:53";20,6
"2019-01-09 08:43:53";20,7
"2019-01-09 08:44:53";20,6
"2019-01-09 08:45:53";20,5
"2019-01-09 08:46:53";20,6
"2019-01-09 08:47:53";20,6
"2019-01-09 08:48:53";20,7
"2019-01-09 08:49:53";20,7
"2019-01-09 08:50:53";20,7
"2019-01-09 08:51:53";20,6
"2019-01-09 08:52:53";20,5
"2019-01-09 08:53:53";20,6
"2019-01-09 08:54:53";20,5
"2019-01-09 08:55:53";20,5
"2019-01-09 08:56:53";20,6
"2019-01-09 08:57:53";20,7
"2019-01-09 08:58:53";20,7
"2019-01-09 08:59:53";20,6
"2019-01-09 09:00:53";20,5
"2019-01-09 09:01:53";20,8
"2019-01-09 09:02:53";20,9
"2019-01-09 09:03:53";20,9
"2019-01-09 09:04:53";20,9
"2019-01-09 09:05:53";20,6
"2019-01-09 09:06:53";20,6
"2019-01-09 09:07:53";20,6
"2019-01-09 09:08:53";20,6
"2019-01-09 09:09:53";20,6
"2019-01-09 09:10:53";20,7
"2019-01-09 09:11:53";20,6
"2019-01-09 09:12:53";20,6
"2019-01-09 09:13:53";20,6
"2019-01-09 09:14:53";20,5
"2019-01-09 09:15:53";20,5
"2019-01-09 09:16:53";20,6
"2019-01-09 09:17:53";20,7
"2019-01-09 09:18:53";20,6
"2019-01-09 09:19:53";20,6
"2019-01-09 09:20:53";20,5
"2019-01-09 09:21:53";20,5
"2019-01-09 09:22:53";20,6
"2019-01-09 09:23:53";20,6
"2019-01-09 09:24:53";20,6
"2019-01-09 09:25:53";20,7
"2019-01-09 09:26:53";20,6
"2019-01-09 09:27:53";20,4
"2019-01-09 09:28:53";20,4
"2019-01-09 09:29:53";20,3
"2019-01-09 09:30:53";20,2
"2019-01-09 09:31:53";20,3
"2019-01-09 09:32:53";20,4
"2019-01-09 09:33:53";20,6
"2019-01-09 09:34:53";20,6
"2019-01-09 09:35:53";20,6
"2019-01-09 09:36:53";20,4
"2019-01-09 09:37:53";20,6
"2019-01-09 09:38:53";20,7
"2019-01-09 09:39:53";20,6
"2019-01-09 09:40:53";20,7
"2019-01-09 09:41:53";20,5
"2019-01-09 09:42:53";20,5
"2019-01-09 09:43:53";20,7
"2019-01-09 09:44:53";20,7
"2019-01-09 09:45:53";20,5
"2019-01-09 09:46:53";20,4
"2019-01-09 09:47:53";20,6
"2019-01-09 09:48:53";20,7
"2019-01-09 09:49:53";20,6
"2019-01-09 09:50:53";20,6
"2019-01-09 09:51:53";20,7
"2019-01-09 09:52:53";20,7
"2019-01-09 09:53:53";20,4
"2019-01-09 09:54:53";18,9
"2019-01-09 09:55:53";17,3
"2019-01-09 09:56:53";17,5
"2019-01-09 09:57:53";18,8
"2019-01-09 09:58:53";19,3
"2019-01-09 09:59:53";19
"2019-01-09 10:00:53";19,6
"2019-01-09 10:01:53";19,2
"2019-01-09 10:02:53";19
"2019-01-09 10:03:53";18,1
"2019-01-09 10:04:53";16,8
"2019-01-09 10:05:53";16,5
"2019-01-09 10:06:53";17,2
"2019-01-09 10:07:53";17,9
"2019-01-09 10:08:53";17,2
"2019-01-09 10:09:53";17,3
"2019-01-09 10:10:53";17,4
"2019-01-09 10:11:53";17,3
"2019-01-09 10:12:53";17
"2019-01-09 10:13:53";16,3
"2019-01-09 10:14:53";16,5
"2019-01-09 10:15:53";16,7
"2019-01-09 10:16:53";16,4
"2019-01-09 10:17:53";16,6
"2019-01-09 10:18:53";16,5
"2019-01-09 10:19:53";16,1
"2019-01-09 10:20:53";16,1
"2019-01-09 10:21:53";16,1
"2019-01-09 10:22:53";16,1
"2019-01-09 10:23:53";16,1
"2019-01-09 10:24:53";16,2
"2019-01-09 10:25:53";16,3
"2019-01-09 10:26:53";16,1
"2019-01-09 10:27:53";16,2
"2019-01-09 10:28:53";16,2
"2019-01-09 10:29:53";16,1
"2019-01-09 10:30:53";16,2
"2019-01-09 10:31:53";16,1
"2019-01-09 10:32:53";16,1
"2019-01-09 10:33:53";16,1
"2019-01-09 10:34:53";16,1
"2019-01-09 10:35:53";16,3
"2019-01-09 12:15:40";17,9
"2019-01-09 12:16:40";17,9
"2019-01-09 12:17:40";17,9
"2019-01-09 12:18:40";17,7
"2019-01-09 12:19:40";17,6
"2019-01-09 12:20:40";17,5
"2019-01-09 12:21:40";17,3
"2019-01-09 12:22:40";17,3
"2019-01-09 12:23:40";17,2
"2019-01-09 12:24:40";17,3
"2019-01-09 12:25:40";17,3
"2019-01-09 12:26:40";17,3
"2019-01-09 12:27:40";17,1
"2019-01-09 12:28:40";17,2
"2019-01-09 12:29:40";17,3
"2019-01-09 12:30:40";17,2
"2019-01-09 12:31:40";17,1
"2019-01-09 12:32:40";17,1
"2019-01-09 12:33:40";17,3
"2019-01-09 12:34:40";17,3
"2019-01-09 12:35:40";17,3
"2019-01-09 12:36:40";17,2
"2019-01-09 12:37:40";17,1
"2019-01-09 12:38:40";17,2
"2019-01-09 12:39:40";17,3
"2019-01-09 12:40:40";17,4
"2019-01-09 12:41:40";17,2
"2019-01-09 12:42:40";17,1
"2019-01-09 12:43:40";17,1
"2019-01-09 12:44:40";17,1
"2019-01-09 12:45:40";17,2
"2019-01-09 12:46:40";17,1
"2019-01-09 12:47:40";17
"2019-01-09 12:48:40";17,1
"2019-01-09 12:49:40";17,3
"2019-01-09 12:50:40";17,2
"2019-01-09 12:51:40";16,5
"2019-01-09 12:52:40";15,9
"2019-01-09 12:53:40";16
"2019-01-09 12:54:40";16
"2019-01-09 12:55:40";16
"2019-01-09 12:56:40";15,9
"2019-01-09 12:57:40";15,9
"2019-01-09 12:58:40";16,1
"2019-01-09 12:59:40";16,1
"2019-01-09 13:00:40";16
"2019-01-09 13:01:40";16
"2019-01-09 13:02:40";16
"2019-01-09 13:03:40";16,1
"2019-01-09 13:04:40";16,1
"2019-01-09 13:05:40";16
"2019-01-09 13:06:40";16
"2019-01-09 13:07:40";16,1
"2019-01-09 13:08:40";16,1
"2019-01-09 13:09:40";16
"2019-01-09 13:10:40";16
"2019-01-09 13:11:40";16
"2019-01-09 13:12:40";16,2
"2019-01-09 13:13:40";16,2
"2019-01-09 13:14:40";16
"2019-01-09 13:15:40";15,9
"2019-01-09 13:16:40";16,1
"2019-01-09 13:17:40";16,1
"2019-01-09 13:18:40";15,9
"2019-01-09 13:19:40";15,9
"2019-01-09 13:20:40";16,1
"2019-01-09 13:21:40";16,1
"2019-01-09 13:22:40";16,1
"2019-01-09 13:23:40";16
"2019-01-09 13:24:40";14,9
"2019-01-09 13:25:40";14,5
"2019-01-09 13:26:40";15,1
"2019-01-09 13:27:40";14,7
"2019-01-09 13:28:40";14,2
"2019-01-09 13:29:40";14,6
"2019-01-09 13:30:40";15,6
"2019-01-09 13:31:40";16,1
"2019-01-09 13:32:40";16,1
"2019-01-09 13:33:40";16,1
"2019-01-09 13:34:40";16
"2019-01-09 13:35:40";16
"2019-01-09 13:36:40";16,2
"2019-01-09 13:37:40";16,2
"2019-01-09 13:38:40";16,1
"2019-01-09 13:39:40";16,1
"2019-01-09 13:40:40";15,9
"2019-01-09 13:41:40";16
"2019-01-09 13:42:40";16,2
"2019-01-09 13:43:40";16,1
"2019-01-09 13:44:40";15,9
"2019-01-09 13:45:40";15,9
"2019-01-09 13:46:40";15,2
"2019-01-09 13:47:40";15,4
"2019-01-09 13:48:40";16,1
"2019-01-09 13:49:40";14,8
"2019-01-09 13:50:40";13,3
"2019-01-09 13:51:40";13,7
"2019-01-09 13:52:40";13,5
"2019-01-09 13:53:40";13,4
"2019-01-09 13:54:40";14,4
"2019-01-09 13:55:40";14
"2019-01-09 13:56:40";13
"2019-01-09 13:57:40";12,7
"2019-01-09 13:58:40";12,5
"2019-01-09 13:59:40";12,5
"2019-01-09 14:00:40";12,7
"2019-01-09 14:01:40";12,7
"2019-01-09 14:02:40";12,6
"2019-01-09 14:03:40";12,5
"2019-01-09 14:04:40";12,6
"2019-01-09 14:05:40";12,6
"2019-01-09 14:06:40";12,6
"2019-01-09 14:07:40";12,5
"2019-01-09 14:08:40";12,4
"2019-01-09 14:09:40";12,5
"2019-01-09 14:10:40";12,6
"2019-01-09 14:11:40";12,5
"2019-01-09 14:12:40";12,5
"2019-01-09 14:13:40";12,5
"2019-01-09 14:14:40";12,6
"2019-01-09 14:15:40";12,6
"2019-01-09 14:16:40";12,6
"2019-01-09 14:17:40";12,5
"2019-01-09 14:18:40";12,5
"2019-01-09 14:19:40";12,6
"2019-01-09 14:20:40";12,7
"2019-01-09 14:21:40";12,6
"2019-01-09 14:22:40";12,6
"2019-01-09 14:23:40";12,7
"2019-01-09 14:24:40";12,8
"2019-01-09 14:25:40";12,7
"2019-01-09 14:26:40";12,6
"2019-01-09 14:27:40";12,6
"2019-01-09 14:28:40";12,5
"2019-01-09 14:29:40";12,6
"2019-01-09 14:30:40";12,6
"2019-01-09 14:31:40";12,5
"2019-01-09 14:32:40";12,4
"2019-01-09 14:33:40";12,5
"2019-01-09 14:34:40";12,6
"2019-01-09 14:35:40";12,6
"2019-01-09 14:36:40";12,5
"2019-01-09 14:37:40";12,5
"2019-01-09 14:38:40";12,6
"2019-01-09 14:39:40";12,6
"2019-01-09 14:40:40";12,6
"2019-01-09 14:41:40";12,5
"2019-01-09 14:42:40";12,5
"2019-01-09 14:43:40";12,6
"2019-01-09 14:44:40";12,6
"2019-01-09 14:45:40";12,5
"2019-01-09 14:46:40";12,6
"2019-01-09 14:47:40";12,7
"2019-01-09 14:48:40";12,6
"2019-01-09 14:49:40";12,6
"2019-01-09 14:50:40";12,5
"2019-01-09 14:51:40";12,6
"2019-01-09 14:52:40";12,7
"2019-01-09 14:53:40";12,6
"2019-01-09 14:54:40";12,5
"2019-01-09 14:55:40";12,5
"2019-01-09 14:56:40";12,7
"2019-01-09 14:57:40";12,7
"2019-01-09 14:58:40";12,6
"2019-01-09 14:59:40";12,5
"2019-01-09 15:00:40";12,7
"2019-01-09 15:01:40";12,8
"2019-01-09 15:02:40";12,6
"2019-01-09 15:03:40";12,5
"2019-01-09 15:04:40";12,5
"2019-01-09 15:05:40";12,6
"2019-01-09 15:06:40";12,7
"2019-01-09 15:07:40";12,6
"2019-01-09 15:08:40";12,5
"2019-01-09 15:09:40";12,5
"2019-01-09 15:10:40";12,7
"2019-01-09 15:11:40";12,9
"2019-01-09 15:12:40";12,6
"2019-01-09 15:13:40";12,4
"2019-01-09 15:14:40";12,6
"2019-01-09 15:15:40";12,6
"2019-01-09 15:16:40";12,6
"2019-01-09 15:17:40";12,5
"2019-01-09 15:18:40";12,4
"2019-01-09 15:19:40";12,5
"2019-01-09 15:20:40";12,6
"2019-01-09 15:21:40";12,6
"2019-01-09 15:22:40";12,4
"2019-01-09 15:23:40";12,3
"2019-01-09 15:24:40";11,9
"2019-01-09 15:25:40";11,8
"2019-01-09 15:26:40";11,5
"2019-01-09 15:27:40";10,4
"2019-01-09 15:28:40";9,4
"2019-01-09 15:29:40";9,7
"2019-01-09 15:30:40";10,3
"2019-01-09 15:31:40";9,2
"2019-01-09 15:32:40";8,5
"2019-01-09 15:33:40";8,3
"2019-01-09 15:34:40";8,2
"2019-01-09 15:35:40";8,2
"2019-01-09 15:36:40";8
"2019-01-09 15:37:40";7,9
"2019-01-09 15:38:40";8
"2019-01-09 15:39:40";8
"2019-01-09 15:40:40";7,8
"2019-01-09 15:41:40";7,9
"2019-01-09 15:42:40";8
"2019-01-09 15:43:40";8
"2019-01-09 15:44:40";7,8
"2019-01-09 15:45:40";7,9
"2019-01-09 15:46:40";8
"2019-01-09 15:47:40";7,9
"2019-01-09 15:48:40";7,9
"2019-01-09 15:49:40";7,8
"2019-01-09 15:50:40";7,8
"2019-01-09 15:51:40";0
"2019-01-10 07:18:15";9,8
"2019-01-10 07:19:22";9,9
"2019-01-10 07:20:22";10,1
"2019-01-10 07:21:22";10
"2019-01-10 07:22:22";9,9
"2019-01-10 07:23:22";10
"2019-01-10 07:24:22";10
"2019-01-10 07:25:22";9,8
"2019-01-10 07:26:22";10
"2019-01-10 07:27:22";9,9
"2019-01-10 07:28:22";9,7
"2019-01-10 07:29:22";9,7
"2019-01-10 07:30:22";9,7
"2019-01-10 07:31:22";8,9
"2019-01-10 07:32:22";8,1
"2019-01-10 07:33:22";8,1
"2019-01-10 07:34:22";8,1
"2019-01-10 07:35:22";7,9
"2019-01-10 07:36:22";7,9
"2019-01-10 07:37:22";8,1
"2019-01-10 07:38:22";8,1
"2019-01-10 07:39:22";8,1
"2019-01-10 07:40:22";7,9
"2019-01-10 07:41:22";7,9
"2019-01-10 07:42:22";7,9
"2019-01-10 07:43:22";7,8
"2019-01-10 07:44:22";11,2
"2019-01-10 07:45:22";24,1
"2019-01-10 07:46:22";49,6
"2019-01-10 07:47:22";80,3
"2019-01-10 07:48:22";95
"2019-01-10 07:49:22";95
"2019-01-10 07:50:22";95
"2019-01-10 07:51:22";95
"2019-01-10 07:52:22";95
"2019-01-10 07:53:22";95
"2019-01-10 07:54:22";95
"2019-01-10 07:55:22";95
"2019-01-10 07:56:22";95
"2019-01-10 07:57:22";95
"2019-01-10 07:58:22";95
"2019-01-10 07:59:22";95
"2019-01-10 08:00:22";95
"2019-01-10 08:01:22";95
"2019-01-10 08:02:22";95
"2019-01-10 08:03:22";95
"2019-01-10 08:04:22";95
"2019-01-10 08:05:22";95
"2019-01-10 08:06:22";95
"2019-01-10 08:07:22";95
"2019-01-10 08:08:22";95
"2019-01-10 08:09:22";95
"2019-01-10 08:10:22";95
"2019-01-10 08:11:22";95
"2019-01-10 08:12:22";95
"2019-01-10 08:13:22";95
"2019-01-10 08:14:22";95
"2019-01-10 08:15:22";95
"2019-01-10 08:16:22";95
"2019-01-10 08:17:22";95
"2019-01-10 08:18:22";95
"2019-01-10 08:19:22";95
"2019-01-10 08:20:22";95
"2019-01-10 08:21:22";95
"2019-01-10 08:22:22";95
"2019-01-10 08:23:22";95
"2019-01-10 08:24:22";95
"2019-01-10 08:25:22";95
"2019-01-10 08:26:22";95
"2019-01-10 08:27:22";95
"2019-01-10 08:28:22";95
"2019-01-10 08:29:22";95
"2019-01-10 08:30:22";95
"2019-01-10 08:31:21";95
"2019-01-10 08:32:22";95
"2019-01-10 08:33:22";95
"2019-01-10 08:34:22";95
"2019-01-10 08:35:22";95
"2019-01-10 08:36:22";95
"2019-01-10 08:37:22";95
"2019-01-10 08:38:22";95
"2019-01-10 08:39:22";95
"2019-01-10 08:40:22";95
"2019-01-10 08:41:22";95
"2019-01-10 08:42:22";95
"2019-01-10 08:43:22";95
"2019-01-10 08:44:22";95
"2019-01-10 08:45:22";95
"2019-01-10 08:46:22";95
"2019-01-10 08:47:22";95
"2019-01-10 08:48:22";95
"2019-01-10 08:49:22";95
"2019-01-10 08:50:22";95
"2019-01-10 08:51:22";95
"2019-01-10 08:52:22";95
"2019-01-10 08:53:22";95
"2019-01-10 08:54:22";95
"2019-01-10 08:55:22";95
"2019-01-10 08:56:22";95
"2019-01-10 08:57:22";95
"2019-01-10 08:58:22";95
"2019-01-10 08:59:22";92,6
"2019-01-10 09:00:22";92,5
"2019-01-10 09:01:21";94,9
"2019-01-10 09:02:22";95
"2019-01-10 09:03:22";95
"2019-01-10 09:04:22";95
"2019-01-10 09:05:22";93,4
"2019-01-10 09:06:22";92,1
"2019-01-10 09:07:22";91,1
"2019-01-10 09:08:22";88,8
"2019-01-10 09:09:22";88
"2019-01-10 09:10:22";89,1
"2019-01-10 09:11:22";91
"2019-01-10 09:12:22";91,3
"2019-01-10 09:13:22";89,2
"2019-01-10 09:14:22";88,4
"2019-01-10 09:15:22";91,6
"2019-01-10 09:16:22";91
"2019-01-10 09:17:22";90,7
"2019-01-10 09:18:22";91,3
"2019-01-10 09:19:22";88,5
"2019-01-10 09:20:22";88,2
"2019-01-10 09:21:22";88,8
"2019-01-10 09:22:22";89,9
"2019-01-10 09:23:22";90,3
"2019-01-10 09:24:22";89,8
"2019-01-10 09:25:22";88,9
"2019-01-10 09:26:22";87,9
"2019-01-10 09:27:22";88,1
"2019-01-10 09:28:22";88,1
"2019-01-10 09:29:22";87,9
"2019-01-10 09:30:22";87,8
"2019-01-10 09:31:22";87,7
"2019-01-10 09:32:22";87,6
"2019-01-10 09:33:22";87,6
"2019-01-10 09:34:22";87,5
"2019-01-10 09:35:22";87
"2019-01-10 09:36:22";86,6
"2019-01-10 09:37:22";86,6
"2019-01-10 09:38:22";86,7
"2019-01-10 09:39:22";86,7
"2019-01-10 09:40:22";86,6
"2019-01-10 09:41:22";86,6
"2019-01-10 09:42:22";86,7
"2019-01-10 09:43:22";86,6
"2019-01-10 09:44:22";86,7
"2019-01-10 09:45:22";86,6
"2019-01-10 09:46:22";86,6
"2019-01-10 09:47:22";86,6
"2019-01-10 09:48:22";86,6
"2019-01-10 09:49:22";86,5
"2019-01-10 09:50:22";86,4
"2019-01-10 09:51:22";86,3
"2019-01-10 09:52:22";86,1
"2019-01-10 09:53:22";86,3
"2019-01-10 09:54:22";86,8
"2019-01-10 09:55:22";87,3
"2019-01-10 09:56:22";87,7
"2019-01-10 09:57:22";87,8
"2019-01-10 09:58:22";87,9
"2019-01-10 09:59:22";87,9
"2019-01-10 10:00:22";87,9
"2019-01-10 10:01:22";87,9
"2019-01-10 10:02:22";87,9
"2019-01-10 10:03:22";88,1
"2019-01-10 10:04:22";88,2
"2019-01-10 10:05:22";88,2
"2019-01-10 10:06:22";88,3
"2019-01-10 10:07:22";88,4
"2019-01-10 10:08:22";88,5
"2019-01-10 10:09:22";88,5
"2019-01-10 10:10:22";88,5
"2019-01-10 10:11:22";88,5
"2019-01-10 10:12:22";88,6
"2019-01-10 10:13:22";88,7
"2019-01-10 10:14:22";88,6
"2019-01-10 10:15:22";88,6
"2019-01-10 10:16:22";88,8
"2019-01-10 10:17:22";88,7
"2019-01-10 10:18:22";88,7
"2019-01-10 10:19:22";88,6
"2019-01-10 10:20:22";88,5
"2019-01-10 10:21:22";88,4
"2019-01-10 10:22:22";88,3
"2019-01-10 10:23:22";88,2
"2019-01-10 10:24:22";88,4
"2019-01-10 10:25:22";88,3
"2019-01-10 10:26:22";88,1
"2019-01-10 11:59:05";88,8
"2019-01-10 12:00:05";88,9
"2019-01-10 12:01:05";88,9
"2019-01-10 12:02:05";88,9
"2019-01-10 12:03:05";88,8
"2019-01-10 12:04:05";88,9
"2019-01-10 12:05:05";88,9
"2019-01-10 12:06:05";88,9
"2019-01-10 12:07:05";88,9
"2019-01-10 12:08:05";88,9
"2019-01-10 12:09:05";88,9
"2019-01-10 12:10:05";88,9
"2019-01-10 12:11:05";88,9
"2019-01-10 12:12:05";88,6
"2019-01-10 12:13:05";88,6
"2019-01-10 12:14:05";88,8
"2019-01-10 12:15:05";88,6
"2019-01-10 12:16:05";88,6
"2019-01-10 12:17:05";88,4
"2019-01-10 12:18:05";88,2
"2019-01-10 12:19:05";88
"2019-01-10 12:20:05";83,2
"2019-01-10 12:21:05";77,4
"2019-01-10 12:22:05";73,8
"2019-01-10 12:23:05";72,4
"2019-01-10 12:24:05";70,1
"2019-01-10 12:25:05";67,9
"2019-01-10 12:26:05";69,1
"2019-01-10 12:27:05";68,1
"2019-01-10 12:28:05";66,9
"2019-01-10 12:29:05";68,8
"2019-01-10 12:30:05";74,9
"2019-01-10 12:31:05";73
"2019-01-10 12:32:05";66,9
"2019-01-10 12:33:05";66,9
