"DTIME";"BEVALUE"
"2019-01-09 07:45:56";1611
"2019-01-09 07:46:15";1632
"2019-01-09 07:46:43";751
"2019-01-09 07:46:51";1822
"2019-01-09 07:46:55";1553
"2019-01-09 07:46:59";2037
"2019-01-09 07:47:06";1628
"2019-01-09 07:47:12";1208
"2019-01-09 07:47:15";1132
"2019-01-09 07:47:31";1367
"2019-01-09 07:47:36";1006
"2019-01-09 07:48:15";1278
"2019-01-09 07:48:25";1477
"2019-01-09 07:48:28";1552
"2019-01-09 07:48:35";1475
"2019-01-09 07:48:51";1727
"2019-01-09 07:48:55";1427
"2019-01-09 07:48:58";1198
"2019-01-09 07:49:01";1312
"2019-01-09 07:49:07";1437
"2019-01-09 07:49:15";1447
"2019-01-09 07:49:26";1443
"2019-01-09 07:49:32";1426
"2019-01-09 07:49:37";1433
"2019-01-09 07:49:40";1368
"2019-01-09 07:49:44";1294
"2019-01-09 07:49:49";1288
"2019-01-09 07:49:55";983
"2019-01-09 07:50:02";699
"2019-01-09 07:50:07";1215
"2019-01-09 07:50:11";1107
"2019-01-09 07:50:15";1712
"2019-01-09 07:50:32";1685
"2019-01-09 07:50:46";1361
"2019-01-09 07:50:55";907
"2019-01-09 07:50:56";848
"2019-01-09 07:51:15";1141
"2019-01-09 07:52:15";696
"2019-01-09 07:53:15";1657
"2019-01-09 07:54:15";1539
"2019-01-09 07:55:15";698
"2019-01-09 07:55:55";1314
"2019-01-09 07:56:15";998
"2019-01-09 07:57:15";1527
"2019-01-09 07:58:15";781
"2019-01-09 07:59:15";1194
"2019-01-09 08:00:15";1462
"2019-01-09 08:00:59";1722
"2019-01-09 08:01:15";699
"2019-01-09 08:02:15";699
"2019-01-09 08:03:03";1405
"2019-01-09 08:03:09";1270
"2019-01-09 08:03:14";1497
"2019-01-09 08:03:15";1482
"2019-01-09 08:03:23";1579
"2019-01-09 08:03:34";1757
"2019-01-09 08:03:46";1789
"2019-01-09 08:03:50";1999
"2019-01-09 08:03:53";1828
"2019-01-09 08:03:56";1323
"2019-01-09 08:04:08";1749
"2019-01-09 08:04:15";1780
"2019-01-09 08:04:20";1882
"2019-01-09 08:04:26";1788
"2019-01-09 08:04:31";1838
"2019-01-09 08:04:38";1024
"2019-01-09 08:04:44";1232
"2019-01-09 08:05:05";1391
"2019-01-09 08:05:08";1307
"2019-01-09 08:05:10";1259
"2019-01-09 08:05:14";1202
"2019-01-09 08:05:15";1201
"2019-01-09 08:05:55";1074
"2019-01-09 08:05:58";1698
"2019-01-09 08:05:59";1687
"2019-01-09 08:06:03";1486
"2019-01-09 08:06:10";1653
"2019-01-09 08:06:15";1670
"2019-01-09 08:06:20";1275
"2019-01-09 08:06:38";749
"2019-01-09 08:06:43";1125
"2019-01-09 08:06:45";1411
"2019-01-09 08:06:47";1460
"2019-01-09 08:06:51";1414
"2019-01-09 08:07:15";1744
"2019-01-09 08:07:28";1609
"2019-01-09 08:08:01";948
"2019-01-09 08:08:15";707
"2019-01-09 08:09:15";746
"2019-01-09 08:10:15";1000
"2019-01-09 08:11:15";998
"2019-01-09 08:12:15";998
"2019-01-09 08:13:15";998
"2019-01-09 08:14:15";1000
"2019-01-09 08:15:15";1000
"2019-01-09 08:16:15";1001
"2019-01-09 08:17:15";998
"2019-01-09 08:18:15";1001
"2019-01-09 08:19:14";998
"2019-01-09 08:20:15";1001
"2019-01-09 08:21:15";999
"2019-01-09 08:22:15";1001
"2019-01-09 08:23:15";999
"2019-01-09 08:24:15";999
"2019-01-09 08:25:15";998
"2019-01-09 08:25:52";1162
"2019-01-09 08:26:15";997
"2019-01-09 08:26:21";713
"2019-01-09 08:26:25";1165
"2019-01-09 08:26:53";1736
"2019-01-09 08:27:13";1245
"2019-01-09 08:27:15";1202
"2019-01-09 08:27:23";1253
"2019-01-09 08:27:26";1321
"2019-01-09 08:27:28";1715
"2019-01-09 08:27:36";1834
"2019-01-09 08:27:40";1264
"2019-01-09 08:27:55";712
"2019-01-09 08:28:02";724
"2019-01-09 08:28:11";727
"2019-01-09 08:28:15";1135
"2019-01-09 08:28:24";984
"2019-01-09 08:28:26";1042
"2019-01-09 08:28:30";1581
"2019-01-09 08:28:48";1715
"2019-01-09 08:28:51";1000
"2019-01-09 08:28:54";1208
"2019-01-09 08:28:58";1338
"2019-01-09 08:29:03";1320
"2019-01-09 08:29:15";1331
"2019-01-09 08:29:26";748
"2019-01-09 08:29:31";946
"2019-01-09 08:29:36";1011
"2019-01-09 08:29:40";1008
"2019-01-09 08:29:45";998
"2019-01-09 08:29:50";896
"2019-01-09 08:29:57";701
"2019-01-09 08:30:07";1498
"2019-01-09 08:30:11";1449
"2019-01-09 08:30:15";1783
"2019-01-09 08:30:27";1583
"2019-01-09 08:30:35";1643
"2019-01-09 08:30:43";1296
"2019-01-09 08:30:53";1338
"2019-01-09 08:30:59";850
"2019-01-09 08:31:02";716
"2019-01-09 08:31:15";1119
"2019-01-09 08:32:15";1367
"2019-01-09 08:33:13";808
"2019-01-09 08:33:15";695
"2019-01-09 08:34:15";700
"2019-01-09 08:34:34";1191
"2019-01-09 08:34:51";1185
"2019-01-09 08:34:58";1374
"2019-01-09 08:35:11";766
"2019-01-09 08:35:15";1112
"2019-01-09 08:35:18";1258
"2019-01-09 08:35:21";1224
"2019-01-09 08:35:23";1085
"2019-01-09 08:35:35";1204
"2019-01-09 08:35:43";1922
"2019-01-09 08:35:50";1199
"2019-01-09 08:35:55";1397
"2019-01-09 08:35:59";1466
"2019-01-09 08:36:03";1409
"2019-01-09 08:36:10";1332
"2019-01-09 08:36:14";1389
"2019-01-09 08:36:15";1399
"2019-01-09 08:36:35";1164
"2019-01-09 08:36:36";1138
"2019-01-09 08:36:40";1025
"2019-01-09 08:36:43";1065
"2019-01-09 08:36:48";1001
"2019-01-09 08:37:15";701
"2019-01-09 08:37:56";1192
"2019-01-09 08:38:07";1548
"2019-01-09 08:38:10";1447
"2019-01-09 08:38:11";995
"2019-01-09 08:38:15";1870
"2019-01-09 08:38:21";1762
"2019-01-09 08:38:26";1284
"2019-01-09 08:38:29";1428
"2019-01-09 08:38:45";1031
"2019-01-09 08:38:51";872
"2019-01-09 08:38:53";752
"2019-01-09 08:38:55";1103
"2019-01-09 08:38:58";1152
"2019-01-09 08:39:15";1331
"2019-01-09 08:39:47";697
"2019-01-09 08:40:11";961
"2019-01-09 08:40:15";801
"2019-01-09 08:41:15";936
"2019-01-09 08:42:15";997
"2019-01-09 08:43:15";1002
"2019-01-09 08:44:15";999
"2019-01-09 08:45:15";1002
"2019-01-09 08:46:15";997
"2019-01-09 08:47:15";998
"2019-01-09 08:48:15";999
"2019-01-09 08:49:15";1001
"2019-01-09 08:50:15";999
"2019-01-09 08:51:15";998
"2019-01-09 08:52:15";1000
"2019-01-09 08:53:15";998
"2019-01-09 08:54:15";1001
"2019-01-09 08:55:15";1001
"2019-01-09 08:56:15";1001
"2019-01-09 08:57:15";721
"2019-01-09 08:57:23";731
"2019-01-09 08:57:44";1253
"2019-01-09 08:57:50";1686
"2019-01-09 08:57:54";1724
"2019-01-09 08:58:15";1823
"2019-01-09 08:58:42";922
"2019-01-09 08:58:53";948
"2019-01-09 08:58:56";1435
"2019-01-09 08:58:59";1664
"2019-01-09 08:59:03";1491
"2019-01-09 08:59:08";1147
"2019-01-09 08:59:15";1389
"2019-01-09 08:59:19";1372
"2019-01-09 08:59:24";1187
"2019-01-09 08:59:28";936
"2019-01-09 08:59:37";692
"2019-01-09 09:00:15";701
"2019-01-09 09:00:32";1269
"2019-01-09 09:00:35";1484
"2019-01-09 09:00:38";1023
"2019-01-09 09:00:47";1362
"2019-01-09 09:00:59";1319
"2019-01-09 09:01:02";1427
"2019-01-09 09:01:06";1439
"2019-01-09 09:01:08";1469
"2019-01-09 09:01:15";1589
"2019-01-09 09:01:31";1573
"2019-01-09 09:01:36";1567
"2019-01-09 09:01:41";1552
"2019-01-09 09:01:44";1528
"2019-01-09 09:01:48";1359
"2019-01-09 09:01:54";1193
"2019-01-09 09:01:59";709
"2019-01-09 09:02:09";886
"2019-01-09 09:02:12";1115
"2019-01-09 09:02:15";975
"2019-01-09 09:02:29";868
"2019-01-09 09:02:37";832
"2019-01-09 09:02:43";659
"2019-01-09 09:02:44";696
"2019-01-09 09:03:00";1715
"2019-01-09 09:03:15";701
"2019-01-09 09:04:15";1368
"2019-01-09 09:04:34";692
"2019-01-09 09:04:53";985
"2019-01-09 09:04:58";1428
"2019-01-09 09:05:05";1047
"2019-01-09 09:05:11";1333
"2019-01-09 09:05:15";1255
"2019-01-09 09:05:27";920
"2019-01-09 09:05:44";2116
"2019-01-09 09:05:47";1701
"2019-01-09 09:05:58";1537
"2019-01-09 09:06:04";1312
"2019-01-09 09:06:08";1613
"2019-01-09 09:06:12";1726
"2019-01-09 09:06:15";1709
"2019-01-09 09:06:19";1730
"2019-01-09 09:06:24";1745
"2019-01-09 09:06:26";1746
"2019-01-09 09:06:43";1439
"2019-01-09 09:06:45";1375
"2019-01-09 09:06:48";1214
"2019-01-09 09:06:50";1166
"2019-01-09 09:07:14";904
"2019-01-09 09:08:15";699
"2019-01-09 09:08:47";915
"2019-01-09 09:09:01";1313
"2019-01-09 09:09:03";1832
"2019-01-09 09:09:07";1384
"2019-01-09 09:09:13";1563
"2019-01-09 09:09:15";1793
"2019-01-09 09:09:19";1231
"2019-01-09 09:09:24";1463
"2019-01-09 09:09:39";980
"2019-01-09 09:09:45";1150
"2019-01-09 09:09:47";1551
"2019-01-09 09:09:49";1556
"2019-01-09 09:09:54";1389
"2019-01-09 09:10:08";1285
"2019-01-09 09:10:15";1497
"2019-01-09 09:10:27";1161
"2019-01-09 09:10:41";700
"2019-01-09 09:10:48";988
"2019-01-09 09:10:56";851
"2019-01-09 09:11:15";969
"2019-01-09 09:12:15";703
"2019-01-09 09:13:15";1001
"2019-01-09 09:14:15";998
"2019-01-09 09:15:15";1000
"2019-01-09 09:16:15";998
"2019-01-09 09:17:15";1001
"2019-01-09 09:18:15";999
"2019-01-09 09:19:15";1000
"2019-01-09 09:20:15";1000
"2019-01-09 09:21:15";1001
"2019-01-09 09:22:15";998
"2019-01-09 09:23:15";999
"2019-01-09 09:24:15";1000
"2019-01-09 09:25:15";1000
"2019-01-09 09:26:15";999
"2019-01-09 09:27:15";998
"2019-01-09 09:28:15";1001
"2019-01-09 09:29:15";999
"2019-01-09 09:30:15";1002
"2019-01-09 09:31:07";1515
"2019-01-09 09:31:15";1037
"2019-01-09 09:31:31";1011
"2019-01-09 09:31:33";1455
"2019-01-09 09:31:37";1883
"2019-01-09 09:31:54";1268
"2019-01-09 09:32:15";1341
"2019-01-09 09:32:25";702
"2019-01-09 09:32:27";710
"2019-01-09 09:32:30";875
"2019-01-09 09:32:33";1176
"2019-01-09 09:32:40";1150
"2019-01-09 09:32:45";1398
"2019-01-09 09:32:50";1418
"2019-01-09 09:33:00";1179
"2019-01-09 09:33:04";997
"2019-01-09 09:33:12";706
"2019-01-09 09:33:14";1359
"2019-01-09 09:33:15";1204
"2019-01-09 09:33:17";1540
"2019-01-09 09:33:21";1244
"2019-01-09 09:33:36";1431
"2019-01-09 09:33:38";1494
"2019-01-09 09:33:41";1537
"2019-01-09 09:33:43";1577
"2019-01-09 09:33:45";1569
"2019-01-09 09:33:59";1346
"2019-01-09 09:34:08";1498
"2019-01-09 09:34:13";1361
"2019-01-09 09:34:15";1345
"2019-01-09 09:34:19";1334
"2019-01-09 09:34:24";1348
"2019-01-09 09:34:29";1302
"2019-01-09 09:34:35";1187
"2019-01-09 09:34:43";709
"2019-01-09 09:34:48";696
"2019-01-09 09:34:51";902
"2019-01-09 09:34:56";1453
"2019-01-09 09:35:08";1146
"2019-01-09 09:35:15";1125
"2019-01-09 09:35:23";836
"2019-01-09 09:35:25";709
"2019-01-09 09:35:42";1543
"2019-01-09 09:35:53";1142
"2019-01-09 09:36:14";668
"2019-01-09 09:37:15";1337
"2019-01-09 09:37:59";780
"2019-01-09 09:38:15";1060
"2019-01-09 09:38:24";1090
"2019-01-09 09:39:13";1188
"2019-01-09 09:39:15";1425
"2019-01-09 09:39:27";934
"2019-01-09 09:39:41";1063
"2019-01-09 09:39:44";1021
"2019-01-09 09:39:57";1215
"2019-01-09 09:40:01";1360
"2019-01-09 09:40:06";1505
"2019-01-09 09:40:09";1574
"2019-01-09 09:40:14";1323
"2019-01-09 09:40:15";1116
"2019-01-09 09:40:20";1249
"2019-01-09 09:40:24";1290
"2019-01-09 09:40:41";940
"2019-01-09 09:40:43";911
"2019-01-09 09:40:46";869
"2019-01-09 09:40:49";855
"2019-01-09 09:41:02";690
"2019-01-09 09:41:15";853
"2019-01-09 09:41:41";1475
"2019-01-09 09:41:43";1518
"2019-01-09 09:41:45";1533
"2019-01-09 09:41:55";1586
"2019-01-09 09:41:59";1337
"2019-01-09 09:42:03";1287
"2019-01-09 09:42:15";1550
"2019-01-09 09:42:25";1285
"2019-01-09 09:42:32";744
"2019-01-09 09:42:35";794
"2019-01-09 09:42:36";886
"2019-01-09 09:42:39";1185
"2019-01-09 09:42:57";1548
"2019-01-09 09:43:15";1191
"2019-01-09 09:43:32";704
"2019-01-09 09:43:38";703
"2019-01-09 09:43:50";977
"2019-01-09 09:44:02";695
"2019-01-09 09:44:15";746
"2019-01-09 09:45:15";895
"2019-01-09 09:46:15";999
"2019-01-09 09:47:15";998
"2019-01-09 09:48:15";1001
"2019-01-09 09:49:15";999
"2019-01-09 09:50:15";1000
"2019-01-09 09:51:15";999
"2019-01-09 09:52:15";1001
"2019-01-09 09:53:15";998
"2019-01-09 09:54:15";1001
"2019-01-09 09:55:15";999
"2019-01-09 09:56:15";1000
"2019-01-09 09:57:15";999
"2019-01-09 09:58:15";1001
"2019-01-09 09:59:15";999
"2019-01-09 10:00:15";1000
"2019-01-09 10:01:15";998
"2019-01-09 10:02:15";997
"2019-01-09 10:03:15";999
"2019-01-09 10:04:15";1017
"2019-01-09 10:05:15";998
"2019-01-09 10:06:15";1001
"2019-01-09 10:07:15";997
"2019-01-09 10:08:15";1001
"2019-01-09 10:09:15";999
"2019-01-09 10:10:15";1001
"2019-01-09 10:11:15";1001
"2019-01-09 10:12:15";1002
"2019-01-09 10:13:15";998
"2019-01-09 10:14:15";1001
"2019-01-09 10:15:15";997
"2019-01-09 10:16:15";1001
"2019-01-09 10:17:15";997
"2019-01-09 10:18:15";1001
"2019-01-09 10:19:15";998
"2019-01-09 10:20:15";1000
"2019-01-09 10:21:15";998
"2019-01-09 10:22:15";1001
"2019-01-09 10:23:15";999
"2019-01-09 10:24:15";1003
"2019-01-09 10:25:15";998
"2019-01-09 10:26:15";997
"2019-01-09 10:27:15";999
"2019-01-09 10:28:15";1000
"2019-01-09 10:29:15";1001
"2019-01-09 10:30:15";962
"2019-01-09 10:31:15";999
"2019-01-09 10:32:15";1001
"2019-01-09 10:33:15";998
"2019-01-09 10:34:15";1001
"2019-01-09 10:35:15";999
"2019-01-09 10:36:15";999
"2019-01-09 10:37:15";998
"2019-01-09 10:38:15";1000
"2019-01-09 10:39:15";998
"2019-01-09 10:40:15";997
"2019-01-09 10:41:15";999
"2019-01-09 10:42:15";1000
"2019-01-09 10:43:15";1000
"2019-01-09 10:44:15";1003
"2019-01-09 10:45:15";999
"2019-01-09 10:46:15";1001
"2019-01-09 10:47:15";998
"2019-01-09 10:48:15";1000
"2019-01-09 10:49:15";998
"2019-01-09 10:50:15";1001
"2019-01-09 10:51:15";1000
"2019-01-09 10:52:15";1001
"2019-01-09 10:53:15";998
"2019-01-09 10:54:15";998
"2019-01-09 10:55:15";999
"2019-01-09 10:56:15";1002
"2019-01-09 10:57:15";999
"2019-01-09 10:58:15";1000
"2019-01-09 10:59:15";999
"2019-01-09 11:00:15";998
"2019-01-09 11:01:15";998
"2019-01-09 11:02:15";1002
"2019-01-09 11:03:15";998
"2019-01-09 11:04:15";1000
"2019-01-09 11:05:15";998
"2019-01-09 11:06:15";1000
"2019-01-09 11:07:15";997
"2019-01-09 11:08:15";999
"2019-01-09 11:09:15";998
"2019-01-09 11:10:15";1002
"2019-01-09 11:11:15";999
"2019-01-09 11:12:15";1001
"2019-01-09 11:13:15";999
"2019-01-09 11:14:15";998
"2019-01-09 11:15:15";1001
"2019-01-09 11:16:15";1001
"2019-01-09 11:17:15";997
"2019-01-09 11:18:15";999
"2019-01-09 11:19:15";999
"2019-01-09 11:20:15";1002
"2019-01-09 11:21:15";998
"2019-01-09 11:22:15";1001
"2019-01-09 11:23:15";998
"2019-01-09 11:24:15";1002
"2019-01-09 11:25:15";998
"2019-01-09 11:26:15";1000
"2019-01-09 11:27:15";1128
"2019-01-09 11:28:15";999
"2019-01-09 11:29:15";998
"2019-01-09 11:30:15";997
"2019-01-09 11:31:15";1000
"2019-01-09 11:32:15";1000
"2019-01-09 11:33:15";999
"2019-01-09 11:34:15";997
"2019-01-09 11:35:15";1001
"2019-01-09 11:36:15";999
"2019-01-09 11:37:15";1000
"2019-01-09 11:38:15";998
"2019-01-09 11:39:15";999
"2019-01-09 11:40:15";1000
"2019-01-09 11:41:15";999
"2019-01-09 11:42:15";998
"2019-01-09 11:43:15";998
"2019-01-09 11:44:15";1002
"2019-01-09 11:45:15";999
"2019-01-09 11:46:15";1001
"2019-01-09 11:47:15";999
"2019-01-09 11:48:15";999
"2019-01-09 11:49:15";998
"2019-01-09 11:50:15";1000
"2019-01-09 11:51:15";1001
"2019-01-09 11:52:15";1000
"2019-01-09 11:53:15";1000
"2019-01-09 11:54:15";999
"2019-01-09 11:55:15";998
"2019-01-09 11:56:15";1001
"2019-01-09 11:57:15";999
"2019-01-09 11:58:15";1001
"2019-01-09 11:59:15";999
"2019-01-09 12:00:15";997
"2019-01-09 12:01:15";998
"2019-01-09 12:02:15";1001
"2019-01-09 12:03:15";1000
"2019-01-09 12:04:15";999
"2019-01-09 12:05:15";998
"2019-01-09 12:06:15";1002
"2019-01-09 12:07:15";1002
"2019-01-09 12:08:15";997
"2019-01-09 12:09:15";1001
"2019-01-09 12:10:15";998
"2019-01-09 12:11:15";999
"2019-01-09 12:12:15";998
"2019-01-09 12:13:15";1001
"2019-01-09 12:14:15";1000
"2019-01-09 12:15:15";1002
"2019-01-09 12:16:15";998
"2019-01-09 12:17:15";1000
"2019-01-09 12:18:15";999
"2019-01-09 12:19:15";1003
"2019-01-09 12:20:15";998
"2019-01-09 12:21:15";1000
"2019-01-09 12:22:15";999
"2019-01-09 12:23:15";999
"2019-01-09 12:24:15";1028
"2019-01-09 12:25:15";1001
"2019-01-09 12:26:15";1000
"2019-01-09 12:27:15";999
"2019-01-09 12:28:15";998
"2019-01-09 12:29:15";1002
"2019-01-09 12:30:15";1000
"2019-01-09 12:31:15";1000
"2019-01-09 12:32:15";999
"2019-01-09 12:33:15";999
"2019-01-09 12:34:15";998
"2019-01-09 12:35:15";999
"2019-01-09 12:36:15";998
"2019-01-09 12:37:15";1001
"2019-01-09 12:38:15";999
"2019-01-09 12:39:15";1001
"2019-01-09 12:40:15";999
"2019-01-09 12:41:15";998
"2019-01-09 12:42:15";1000
"2019-01-09 12:43:15";998
"2019-01-09 12:44:15";998
"2019-01-09 12:45:15";998
"2019-01-09 12:46:15";1004
"2019-01-09 12:47:15";998
"2019-01-09 12:48:15";1001
"2019-01-09 12:49:15";1000
"2019-01-09 12:50:15";995
"2019-01-09 12:51:15";1001
"2019-01-09 12:52:15";998
"2019-01-09 12:53:15";1002
"2019-01-09 12:54:15";998
"2019-01-09 12:55:15";997
"2019-01-09 12:56:15";998
"2019-01-09 12:57:15";1002
"2019-01-09 12:58:15";1001
"2019-01-09 12:59:15";1000
"2019-01-09 13:00:15";998
"2019-01-09 13:01:15";1000
"2019-01-09 13:02:15";998
"2019-01-09 13:03:15";1004
"2019-01-09 13:04:15";999
"2019-01-09 13:05:15";1002
"2019-01-09 13:06:15";999
"2019-01-09 13:07:15";1003
"2019-01-09 13:08:15";999
"2019-01-09 13:09:15";1001
"2019-01-09 13:10:15";998
"2019-01-09 13:11:15";1002
"2019-01-09 13:12:15";998
"2019-01-09 13:13:15";1001
"2019-01-09 13:14:15";1000
"2019-01-09 13:15:15";1002
"2019-01-09 13:15:37";1020
"2019-01-09 13:16:15";701
"2019-01-09 13:17:15";1076
"2019-01-09 13:18:15";701
"2019-01-09 13:19:15";698
"2019-01-09 13:20:15";697
"2019-01-09 13:21:15";700
"2019-01-09 13:22:15";701
"2019-01-09 13:23:15";1199
"2019-01-09 13:24:15";1200
"2019-01-09 13:25:15";1198
"2019-01-09 13:26:15";1199
"2019-01-09 13:27:15";1198
"2019-01-09 13:28:14";1200
"2019-01-09 13:29:15";1199
"2019-01-09 13:30:15";1198
"2019-01-09 13:31:15";700
"2019-01-09 13:32:15";1378
"2019-01-09 13:33:15";701
"2019-01-09 13:34:15";700
"2019-01-09 13:35:15";698
"2019-01-09 13:36:15";699
"2019-01-09 13:37:15";698
"2019-01-09 13:38:15";1200
"2019-01-09 13:39:15";1198
"2019-01-09 13:40:15";1080
"2019-01-09 13:41:15";698
"2019-01-09 13:42:15";1083
"2019-01-09 13:42:49";728
"2019-01-09 13:42:58";745
"2019-01-09 13:43:15";783
"2019-01-09 13:44:15";0
"2019-01-09 13:45:15";0
"2019-01-09 13:46:15";0
"2019-01-11 06:48:26";700
"2019-01-11 06:49:27";697
"2019-01-11 06:50:27";699
"2019-01-11 06:51:27";698
"2019-01-11 06:52:27";701
"2019-01-11 06:53:27";701
"2019-01-11 06:54:27";823
"2019-01-11 06:55:27";701
"2019-01-11 06:56:27";707
"2019-01-11 06:57:27";698
"2019-01-11 06:58:27";698
"2019-01-11 06:59:27";698
"2019-01-11 07:00:27";754
"2019-01-11 07:01:27";726
"2019-01-11 07:02:27";758
"2019-01-11 07:03:27";699
"2019-01-11 07:04:27";701
"2019-01-11 07:05:27";699
"2019-01-11 07:06:27";699
"2019-01-11 07:07:27";699
"2019-01-11 07:08:27";698
"2019-01-11 07:09:27";700
"2019-01-11 07:10:27";700
"2019-01-11 07:11:27";701
"2019-01-11 07:12:27";699
"2019-01-11 07:13:27";698
"2019-01-11 07:14:27";698
"2019-01-11 07:15:27";701
"2019-01-11 07:16:27";701
"2019-01-11 07:17:27";700
"2019-01-11 07:18:27";698
"2019-01-11 07:19:27";698
"2019-01-11 07:20:27";699
"2019-01-11 07:21:27";699
"2019-01-11 07:22:27";701
"2019-01-11 07:23:27";700
"2019-01-11 07:24:27";698
"2019-01-11 07:25:27";700
"2019-01-11 07:26:27";700
"2019-01-11 07:27:27";702
"2019-01-11 07:28:27";698
"2019-01-11 07:29:27";698
"2019-01-11 07:30:27";698
"2019-01-11 07:31:27";699
"2019-01-11 07:32:27";701
"2019-01-11 07:33:27";701
"2019-01-11 07:34:27";700
"2019-01-11 07:35:27";698
"2019-01-11 07:36:27";699
"2019-01-11 07:37:27";700
"2019-01-11 07:38:00";1673
"2019-01-11 07:38:14";1558
"2019-01-11 07:38:27";1134
"2019-01-11 07:39:03";1316
"2019-01-11 07:39:06";1967
"2019-01-11 07:39:16";1786
"2019-01-11 07:39:27";1341
"2019-01-11 07:39:52";836
"2019-01-11 07:39:55";1180
"2019-01-11 07:40:01";1191
"2019-01-11 07:40:14";1188
"2019-01-11 07:40:27";1452
"2019-01-11 07:40:43";1028
"2019-01-11 07:40:47";915
"2019-01-11 07:40:51";825
"2019-01-11 07:40:57";778
"2019-01-11 07:41:10";781
"2019-01-11 07:41:20";924
"2019-01-11 07:41:27";844
"2019-01-11 07:41:43";1466
"2019-01-11 07:41:52";811
"2019-01-11 07:42:23";887
"2019-01-11 07:42:27";689
"2019-01-11 07:43:27";699
"2019-01-11 07:44:27";698
"2019-01-11 07:45:27";701
"2019-01-11 07:46:27";701
"2019-01-11 07:47:27";700
"2019-01-11 07:48:27";699
"2019-01-11 07:49:27";699
"2019-01-11 07:50:27";701
"2019-01-11 07:51:27";745
"2019-01-11 07:52:07";1527
"2019-01-11 07:52:16";1532
"2019-01-11 07:52:20";1560
"2019-01-11 07:52:27";1459
"2019-01-11 07:52:34";1819
"2019-01-11 07:52:37";1505
"2019-01-11 07:52:42";2248
"2019-01-11 07:53:20";1549
"2019-01-11 07:53:27";1459
"2019-01-11 07:54:08";1559
"2019-01-11 07:54:22";1627
"2019-01-11 07:54:25";1667
"2019-01-11 07:54:27";1670
"2019-01-11 07:54:30";1679
"2019-01-11 07:54:36";1714
"2019-01-11 07:54:59";1515
"2019-01-11 07:55:05";1630
"2019-01-11 07:55:10";1687
"2019-01-11 07:55:15";1607
"2019-01-11 07:55:20";1425
"2019-01-11 07:55:25";1357
"2019-01-11 07:55:27";1290
"2019-01-11 07:55:33";861
"2019-01-11 07:55:45";701
"2019-01-11 07:55:49";699
"2019-01-11 07:55:53";700
"2019-01-11 07:56:27";700
"2019-01-11 07:57:17";1244
"2019-01-11 07:57:27";1435
"2019-01-11 07:57:35";1424
"2019-01-11 07:57:44";1386
"2019-01-11 07:57:50";1551
"2019-01-11 07:57:56";1212
"2019-01-11 07:57:59";1645
"2019-01-11 07:58:03";731
"2019-01-11 07:58:27";684
"2019-01-11 07:59:27";1148
"2019-01-11 07:59:55";714
"2019-01-11 08:00:27";699
"2019-01-11 08:00:43";1005
"2019-01-11 08:00:51";1172
"2019-01-11 08:01:02";707
"2019-01-11 08:01:14";1478
"2019-01-11 08:01:27";1660
"2019-01-11 08:01:43";1763
