"DTIME";"BEVALUE"
"2020-01-09 09:52:35";1
"2020-01-09 09:52:39";1
"2020-01-09 09:52:42";1
"2020-01-09 09:52:52";1
"2020-01-09 09:53:05";1
"2020-01-09 09:53:48";1
"2020-01-09 09:54:05";1
"2020-01-09 09:54:25";1
"2020-01-09 09:54:30";1
"2020-01-09 09:54:33";1
"2020-01-09 09:54:37";1
"2020-01-09 09:54:41";1
"2020-01-09 09:54:43";1
"2020-01-09 09:54:49";1
"2020-01-09 09:55:05";1
"2020-01-09 09:55:31";1
"2020-01-09 09:55:35";1
"2020-01-09 09:55:38";1
"2020-01-09 09:55:43";1
"2020-01-09 09:56:05";1
"2020-01-09 09:57:05";1
"2020-01-09 09:57:33";1
"2020-01-09 09:58:05";1
"2020-01-09 09:59:05";1
"2020-01-09 09:59:46";1
"2020-01-09 09:59:50";1
"2020-01-09 10:00:05";1
"2020-01-09 10:00:25";1
"2020-01-09 10:00:26";1
"2020-01-09 10:00:29";1
"2020-01-09 10:00:30";1
"2020-01-09 10:00:34";1
"2020-01-09 10:00:38";1
"2020-01-09 10:01:05";1
"2020-01-09 10:01:41";1
"2020-01-09 10:01:53";1
"2020-01-09 10:02:05";1
"2020-01-09 10:03:05";1
"2020-01-09 10:03:11";1
"2020-01-09 10:03:14";1
"2020-01-09 10:03:21";1
"2020-01-09 10:03:33";1
"2020-01-09 10:03:52";1
"2020-01-09 10:04:01";1
"2020-01-09 10:04:05";1
"2020-01-09 10:04:35";1
"2020-01-09 10:05:02";1
"2020-01-09 10:05:05";1
"2020-01-09 10:05:42";1
"2020-01-09 10:05:46";1
"2020-01-09 10:05:52";1
"2020-01-09 10:06:04";1
"2020-01-09 10:06:24";1
"2020-01-09 10:06:31";1
"2020-01-09 10:06:33";1
"2020-01-09 10:06:35";1
"2020-01-09 10:06:38";1
"2020-01-09 10:06:41";1
"2020-01-09 10:07:00";1
"2020-01-09 10:07:05";1
"2020-01-09 10:07:14";1
"2020-01-09 10:07:17";1
"2020-01-09 10:07:20";1
"2020-01-09 10:07:23";1
"2020-01-09 10:07:27";1
"2020-01-09 10:07:33";1
"2020-01-09 10:07:37";1
"2020-01-09 10:07:46";1
"2020-01-09 10:08:05";1
"2020-01-09 10:08:09";1
"2020-01-09 10:08:11";1
"2020-01-09 10:08:17";1
"2020-01-09 10:08:30";1
"2020-01-09 10:08:34";1
"2020-01-09 10:08:42";1
"2020-01-09 10:08:47";1
"2020-01-09 10:08:54";1
"2020-01-09 10:09:05";1
"2020-01-09 10:09:14";1
"2020-01-09 10:09:35";1
"2020-01-09 10:09:58";1
"2020-01-09 10:10:05";1
"2020-01-09 10:10:11";1
"2020-01-09 10:10:17";1
"2020-01-09 10:10:27";1
"2020-01-09 10:10:39";1
"2020-01-09 10:10:42";1
"2020-01-09 10:10:49";1
"2020-01-09 10:10:51";1
"2020-01-09 10:10:54";1
"2020-01-09 10:11:05";1
"2020-01-09 10:12:05";1
"2020-01-09 10:12:41";1
"2020-01-09 10:12:49";1
"2020-01-09 10:13:05";1
"2020-01-09 10:13:18";1
"2020-01-09 10:13:28";1
"2020-01-09 10:13:41";1
"2020-01-09 10:14:05";1
"2020-01-09 10:14:41";1
"2020-01-09 10:14:53";1
"2020-01-09 10:15:05";1
"2020-01-09 10:16:05";1
"2020-01-09 10:16:45";1
"2020-01-09 10:17:05";1
"2020-01-09 10:17:32";1
"2020-01-09 10:18:05";1
"2020-01-09 10:19:05";1
"2020-01-09 10:19:36";1
"2020-01-09 10:19:39";1
"2020-01-09 10:19:54";1
"2020-01-09 10:19:57";1
"2020-01-09 10:20:05";1
"2020-01-09 10:20:12";1
"2020-01-09 10:20:17";1
"2020-01-09 10:20:25";1
"2020-01-09 10:20:33";1
"2020-01-09 10:20:37";1
"2020-01-09 10:20:40";1
"2020-01-09 10:20:46";1
"2020-01-09 10:20:50";1
"2020-01-09 10:20:56";1
"2020-01-09 10:21:05";1
"2020-01-09 10:21:10";1
"2020-01-09 10:21:13";1
"2020-01-09 10:21:21";1
"2020-01-09 10:21:47";1
"2020-01-09 10:21:50";1
"2020-01-09 10:21:54";1
"2020-01-09 10:21:58";1
"2020-01-09 10:22:01";1
"2020-01-09 10:22:05";1
"2020-01-09 10:22:10";1
"2020-01-09 10:22:36";1
"2020-01-09 10:22:39";1
"2020-01-09 10:22:42";1
"2020-01-09 10:22:45";1
"2020-01-09 10:22:53";1
"2020-01-09 10:23:00";1
"2020-01-09 10:23:05";1
"2020-01-09 10:23:23";1
"2020-01-09 10:23:29";1
"2020-01-09 10:23:59";1
"2020-01-09 10:24:05";1
"2020-01-09 10:25:04";1
"2020-01-09 10:25:05";1
"2020-01-09 10:25:14";1
"2020-01-09 10:25:30";1
"2020-01-09 10:26:05";1
"2020-01-09 10:26:31";1
"2020-01-09 10:26:35";1
"2020-01-09 10:26:38";1
"2020-01-09 10:26:42";1
"2020-01-09 10:27:04";1
"2020-01-09 10:27:05";1
"2020-01-09 10:27:39";1
"2020-01-09 10:27:56";1
"2020-01-09 10:28:00";1
"2020-01-09 10:28:02";1
"2020-01-09 10:28:05";1
"2020-01-09 10:28:07";1
"2020-01-09 10:28:10";1
"2020-01-09 10:29:05";1
"2020-01-09 10:29:22";1
"2020-01-09 10:30:05";1
"2020-01-09 10:30:58";1
"2020-01-09 10:31:05";1
"2020-01-09 10:32:05";1
"2020-01-09 10:32:29";1
"2020-01-09 10:32:33";1
"2020-01-09 10:32:37";1
"2020-01-09 10:32:42";1
"2020-01-09 10:32:52";1
"2020-01-09 10:33:05";1
"2020-01-09 10:33:32";1
"2020-01-09 10:33:35";1
"2020-01-09 10:33:38";1
"2020-01-09 10:33:43";1
"2020-01-09 10:33:47";1
"2020-01-09 10:33:51";1
"2020-01-09 10:34:05";1
"2020-01-09 10:34:24";1
"2020-01-09 10:34:43";1
"2020-01-09 10:35:05";1
"2020-01-09 10:35:24";1
"2020-01-09 10:35:41";1
"2020-01-09 10:35:44";1
"2020-01-09 10:35:48";1
"2020-01-09 10:35:59";1
"2020-01-09 10:36:05";1
"2020-01-09 10:36:12";1
"2020-01-09 10:36:29";1
"2020-01-09 10:36:31";1
"2020-01-09 10:36:34";1
"2020-01-09 10:36:39";1
"2020-01-09 10:36:45";1
"2020-01-09 10:36:50";1
"2020-01-09 10:36:59";1
"2020-01-09 10:37:05";1
"2020-01-09 10:37:09";1
"2020-01-09 10:37:14";1
"2020-01-09 10:37:17";1
"2020-01-09 10:37:18";1
"2020-01-09 10:37:24";1
"2020-01-09 10:37:42";1
"2020-01-09 10:37:53";1
"2020-01-09 10:38:05";1
"2020-01-09 10:38:23";1
"2020-01-09 10:38:37";1
"2020-01-09 10:38:59";1
"2020-01-09 10:39:05";1
"2020-01-09 10:40:05";1
"2020-01-09 10:41:05";1
"2020-01-09 10:41:31";1
"2020-01-09 10:42:05";1
"2020-01-09 10:43:05";1
"2020-01-09 10:44:05";1
"2020-01-09 10:44:29";0
"2020-01-09 12:08:58";0
"2020-01-09 12:09:46";1
"2020-01-09 12:10:57";1
"2020-01-09 12:11:57";1
"2020-01-09 12:12:57";1
"2020-01-09 12:13:31";1
"2020-01-09 12:13:57";1
"2020-01-09 12:14:23";1
"2020-01-09 12:14:56";1
"2020-01-09 12:15:57";1
"2020-01-09 12:16:42";1
"2020-01-09 12:16:57";1
"2020-01-09 12:17:57";1
"2020-01-09 12:18:57";1
"2020-01-09 12:19:47";1
"2020-01-09 12:19:57";1
"2020-01-09 12:20:57";1
"2020-01-09 12:21:57";1
"2020-01-09 12:22:57";1
"2020-01-09 12:23:57";1
"2020-01-09 12:24:57";1
"2020-01-09 12:25:57";1
"2020-01-09 12:26:57";1
"2020-01-09 12:27:57";1
"2020-01-09 12:28:57";1
"2020-01-09 12:29:57";1
"2020-01-09 12:30:57";1
"2020-01-09 12:31:57";1
"2020-01-09 12:32:57";1
"2020-01-09 12:33:57";1
"2020-01-09 12:34:57";1
"2020-01-09 12:35:57";1
"2020-01-09 12:36:57";1
"2020-01-09 12:37:57";1
"2020-01-09 12:38:57";1
"2020-01-09 12:39:57";1
"2020-01-09 12:40:57";1
"2020-01-09 12:41:57";1
"2020-01-09 12:42:57";1
"2020-01-09 12:43:57";1
"2020-01-09 12:44:57";1
"2020-01-09 12:45:57";1
"2020-01-09 12:46:09";1
"2020-01-09 12:46:39";1
"2020-01-09 12:46:43";1
"2020-01-09 12:46:49";1
"2020-01-09 12:46:57";1
"2020-01-09 12:47:11";1
"2020-01-09 12:47:30";1
"2020-01-09 12:47:57";1
"2020-01-09 12:48:57";1
"2020-01-09 12:49:00";1
"2020-01-09 12:49:11";1
"2020-01-09 12:49:19";1
"2020-01-09 12:49:29";1
"2020-01-09 12:49:33";1
"2020-01-09 12:49:40";1
"2020-01-09 12:49:57";1
"2020-01-09 12:50:21";1
"2020-01-09 12:50:31";1
"2020-01-09 12:50:34";1
"2020-01-09 12:50:38";1
"2020-01-09 12:50:57";1
"2020-01-09 12:51:05";1
"2020-01-09 12:51:17";1
"2020-01-09 12:51:57";1
"2020-01-09 12:52:11";1
"2020-01-09 12:52:19";1
"2020-01-09 12:52:24";1
"2020-01-09 12:52:29";1
"2020-01-09 12:52:57";1
"2020-01-09 12:53:06";1
"2020-01-09 12:53:13";1
"2020-01-09 12:53:16";1
"2020-01-09 12:53:19";1
"2020-01-09 12:53:23";1
"2020-01-09 12:53:26";1
"2020-01-09 12:53:30";1
"2020-01-09 12:53:46";1
"2020-01-09 12:53:57";1
"2020-01-09 12:54:13";1
"2020-01-09 12:54:17";1
"2020-01-09 12:54:20";1
"2020-01-09 12:54:23";1
"2020-01-09 12:54:36";1
"2020-01-09 12:54:57";1
"2020-01-09 12:55:50";1
"2020-01-09 12:55:52";1
"2020-01-09 12:55:57";1
"2020-01-09 12:56:28";1
"2020-01-09 12:56:57";1
"2020-01-09 12:57:29";1
"2020-01-09 12:57:57";1
"2020-01-09 12:58:07";1
"2020-01-09 12:58:46";1
"2020-01-09 12:58:48";1
"2020-01-09 12:58:50";1
"2020-01-09 12:58:52";1
"2020-01-09 12:58:54";1
"2020-01-09 12:58:57";1
"2020-01-09 12:59:31";1
"2020-01-09 12:59:57";1
"2020-01-09 13:00:10";1
"2020-01-09 13:00:57";1
"2020-01-09 13:01:04";1
"2020-01-09 13:01:07";1
"2020-01-09 13:01:17";1
"2020-01-09 13:01:39";1
"2020-01-09 13:01:56";1
"2020-01-09 13:01:57";1
"2020-01-09 13:02:06";1
"2020-01-09 13:02:11";1
"2020-01-09 13:02:57";1
"2020-01-09 13:03:40";1
"2020-01-09 13:03:44";1
"2020-01-09 13:03:50";1
"2020-01-09 13:03:57";1
"2020-01-09 13:04:19";1
"2020-01-09 13:04:27";1
"2020-01-09 13:04:30";1
"2020-01-09 13:04:33";1
"2020-01-09 13:04:36";1
"2020-01-09 13:04:42";1
"2020-01-09 13:04:57";1
"2020-01-09 13:05:09";1
"2020-01-09 13:05:13";1
"2020-01-09 13:05:16";1
"2020-01-09 13:05:19";1
"2020-01-09 13:05:23";1
"2020-01-09 13:05:27";1
"2020-01-09 13:05:31";1
"2020-01-09 13:05:39";1
"2020-01-09 13:05:57";1
"2020-01-09 13:06:02";1
"2020-01-09 13:06:05";1
"2020-01-09 13:06:10";1
"2020-01-09 13:06:18";1
"2020-01-09 13:06:24";1
"2020-01-09 13:06:28";1
"2020-01-09 13:06:34";1
"2020-01-09 13:06:37";1
"2020-01-09 13:06:40";1
"2020-01-09 13:06:45";1
"2020-01-09 13:06:57";1
"2020-01-09 13:07:02";1
"2020-01-09 13:07:14";1
"2020-01-09 13:07:45";1
"2020-01-09 13:07:57";1
"2020-01-09 13:08:22";1
"2020-01-09 13:08:30";1
"2020-01-09 13:08:34";1
"2020-01-09 13:08:41";1
"2020-01-09 13:08:45";1
"2020-01-09 13:08:48";1
"2020-01-09 13:08:51";1
"2020-01-09 13:08:55";1
"2020-01-09 13:08:57";1
"2020-01-09 13:09:57";1
"2020-01-09 13:10:10";1
"2020-01-09 13:10:43";1
"2020-01-09 13:10:51";1
"2020-01-09 13:10:53";1
"2020-01-09 13:10:57";1
"2020-01-09 13:11:10";1
"2020-01-09 13:11:16";1
"2020-01-09 13:11:28";1
"2020-01-09 13:11:31";1
"2020-01-09 13:11:34";1
"2020-01-09 13:11:41";1
"2020-01-09 13:11:44";1
"2020-01-09 13:11:49";1
"2020-01-09 13:11:56";1
"2020-01-09 13:11:57";1
"2020-01-09 13:12:00";1
"2020-01-09 13:12:03";1
"2020-01-09 13:12:25";1
"2020-01-09 13:12:28";1
"2020-01-09 13:12:31";1
"2020-01-09 13:12:34";1
"2020-01-09 13:12:36";1
"2020-01-09 13:12:38";1
"2020-01-09 13:12:41";1
"2020-01-09 13:12:49";1
"2020-01-09 13:12:57";1
"2020-01-09 13:13:05";1
"2020-01-09 13:13:08";1
"2020-01-09 13:13:11";1
"2020-01-09 13:13:14";1
"2020-01-09 13:13:19";1
"2020-01-09 13:13:24";1
"2020-01-09 13:13:45";1
"2020-01-09 13:13:48";1
"2020-01-09 13:13:55";1
"2020-01-09 13:13:57";1
"2020-01-09 13:14:57";1
"2020-01-09 13:15:17";1
"2020-01-09 13:15:27";1
"2020-01-09 13:15:45";1
"2020-01-09 13:15:55";1
"2020-01-09 13:15:57";1
"2020-01-09 13:15:59";1
"2020-01-09 13:16:03";1
"2020-01-09 13:16:51";1
"2020-01-09 13:16:57";1
"2020-01-09 13:17:22";1
"2020-01-09 13:17:24";1
"2020-01-09 13:17:26";1
"2020-01-09 13:17:28";1
"2020-01-09 13:17:30";1
"2020-01-09 13:17:32";1
"2020-01-09 13:17:48";1
"2020-01-09 13:17:57";1
"2020-01-09 13:18:54";1
"2020-01-09 13:18:57";1
"2020-01-09 13:19:39";1
"2020-01-09 13:19:57";1
"2020-01-09 13:20:49";1
"2020-01-09 13:20:53";1
"2020-01-09 13:20:57";1
"2020-01-09 13:21:02";1
"2020-01-09 13:21:24";1
"2020-01-09 13:21:50";1
"2020-01-09 13:21:53";1
"2020-01-09 13:21:57";1
"2020-01-09 13:22:00";1
"2020-01-09 13:22:03";1
"2020-01-09 13:22:06";1
"2020-01-09 13:22:19";1
"2020-01-09 13:22:57";1
"2020-01-09 13:23:09";1
"2020-01-09 13:23:12";1
"2020-01-09 13:23:15";1
"2020-01-09 13:23:30";1
"2020-01-09 13:23:43";1
"2020-01-09 13:23:57";1
"2020-01-09 13:24:57";1
"2020-01-09 13:25:36";1
"2020-01-09 13:25:48";1
"2020-01-09 13:25:51";1
"2020-01-09 13:25:57";1
"2020-01-09 13:26:04";1
"2020-01-09 13:26:09";1
"2020-01-09 13:26:17";1
"2020-01-09 13:26:37";1
"2020-01-09 13:26:42";1
"2020-01-09 13:26:44";1
"2020-01-09 13:26:46";1
"2020-01-09 13:26:50";1
"2020-01-09 13:26:57";1
"2020-01-09 13:27:08";1
"2020-01-09 13:27:19";1
"2020-01-09 13:27:57";1
"2020-01-09 13:28:10";1
"2020-01-09 13:28:21";1
"2020-01-09 13:28:53";1
"2020-01-09 13:28:57";1
"2020-01-09 13:29:57";1
"2020-01-09 13:30:57";1
"2020-01-09 13:31:57";1
"2020-01-09 13:32:57";1
"2020-01-09 13:33:57";1
"2020-01-09 13:34:57";1
"2020-01-09 13:35:57";1
"2020-01-09 13:36:57";1
"2020-01-09 13:37:57";1
"2020-01-09 13:38:57";1
"2020-01-09 13:39:57";1
"2020-01-09 13:40:57";1
"2020-01-09 13:41:57";1
"2020-01-09 13:42:57";1
"2020-01-09 13:43:57";1
"2020-01-09 13:44:57";1
"2020-01-09 13:45:57";1
"2020-01-09 13:46:57";1
"2020-01-09 13:47:36";1
"2020-01-09 13:47:57";1
"2020-01-09 13:48:01";1
"2020-01-09 13:48:05";1
"2020-01-09 13:48:23";1
"2020-01-09 13:48:57";1
"2020-01-09 13:49:08";1
"2020-01-09 13:49:15";1
"2020-01-09 13:49:17";1
"2020-01-09 13:49:28";1
"2020-01-09 13:49:37";1
"2020-01-09 13:49:55";1
"2020-01-09 13:49:57";1
"2020-01-09 13:50:08";1
"2020-01-09 13:50:57";1
"2020-01-09 13:51:52";1
"2020-01-09 13:51:57";1
"2020-01-09 13:52:00";1
"2020-01-09 13:52:03";1
"2020-01-09 13:52:49";1
"2020-01-09 13:52:57";1
"2020-01-09 13:53:03";1
"2020-01-09 13:53:06";1
"2020-01-09 13:53:10";1
"2020-01-09 13:53:57";1
"2020-01-09 13:54:03";1
"2020-01-09 13:54:23";1
"2020-01-09 13:54:29";1
"2020-01-09 13:54:32";1
"2020-01-09 13:54:35";1
"2020-01-09 13:54:39";1
"2020-01-09 13:54:42";1
"2020-01-09 13:54:46";1
"2020-01-09 13:54:57";1
"2020-01-09 13:55:33";1
"2020-01-09 13:55:37";1
"2020-01-09 13:55:40";1
"2020-01-09 13:55:44";1
"2020-01-09 13:55:51";1
"2020-01-09 13:55:57";1
"2020-01-09 13:56:56";1
"2020-01-09 13:56:57";1
"2020-01-09 13:57:45";1
"2020-01-09 13:57:57";1
"2020-01-09 13:58:57";1
"2020-01-09 13:59:48";1
"2020-01-09 13:59:50";1
"2020-01-09 13:59:52";1
"2020-01-09 13:59:54";1
"2020-01-09 13:59:56";1
"2020-01-09 13:59:57";1
"2020-01-09 14:00:02";1
"2020-01-09 14:00:18";1
"2020-01-09 14:00:37";1
"2020-01-09 14:00:46";1
"2020-01-09 14:00:57";1
"2020-01-09 14:01:13";1
"2020-01-09 14:01:57";1
"2020-01-09 14:02:06";1
"2020-01-09 14:02:09";1
"2020-01-09 14:02:15";1
"2020-01-09 14:02:33";1
"2020-01-09 14:02:53";1
"2020-01-09 14:02:57";1
"2020-01-09 14:03:07";1
"2020-01-09 14:03:12";1
"2020-01-09 14:03:23";1
"2020-01-09 14:03:57";1
"2020-01-09 14:04:23";1
"2020-01-09 14:04:27";1
"2020-01-09 14:04:32";1
"2020-01-09 14:04:56";1
"2020-01-09 14:04:57";1
"2020-01-09 14:05:02";1
"2020-01-09 14:05:06";1
"2020-01-09 14:05:08";1
"2020-01-09 14:05:10";1
"2020-01-09 14:05:13";1
"2020-01-09 14:05:20";1
"2020-01-09 14:05:43";1
"2020-01-09 14:05:47";1
"2020-01-09 14:05:50";1
"2020-01-09 14:05:53";1
"2020-01-09 14:05:57";1
"2020-01-09 14:06:01";1
"2020-01-09 14:06:04";1
"2020-01-09 14:06:15";1
"2020-01-09 14:06:28";1
"2020-01-09 14:06:32";1
"2020-01-09 14:06:35";1
"2020-01-09 14:06:45";1
"2020-01-09 14:06:53";1
"2020-01-09 14:06:57";1
"2020-01-09 14:07:05";1
"2020-01-09 14:07:08";1
"2020-01-09 14:07:12";1
"2020-01-09 14:07:22";1
"2020-01-09 14:07:34";1
"2020-01-09 14:07:49";1
"2020-01-09 14:07:56";1
"2020-01-09 14:07:57";1
"2020-01-09 14:08:26";1
"2020-01-09 14:08:31";1
"2020-01-09 14:08:35";1
"2020-01-09 14:08:44";1
"2020-01-09 14:08:49";1
"2020-01-09 14:08:52";1
"2020-01-09 14:08:54";1
"2020-01-09 14:08:57";1
"2020-01-09 14:09:08";1
"2020-01-09 14:09:57";1
"2020-01-09 14:10:48";1
"2020-01-09 14:10:57";1
"2020-01-09 14:11:57";1
"2020-01-09 14:12:57";1
"2020-01-09 14:13:26";1
"2020-01-09 14:13:30";1
"2020-01-09 14:13:36";1
"2020-01-09 14:13:45";1
"2020-01-09 14:13:49";1
"2020-01-09 14:13:57";1
"2020-01-09 14:14:05";1
"2020-01-09 14:14:23";1
"2020-01-09 14:14:26";1
"2020-01-09 14:14:30";1
"2020-01-09 14:14:36";1
"2020-01-09 14:14:40";1
"2020-01-09 14:14:43";1
"2020-01-09 14:14:57";1
"2020-01-09 14:15:03";1
"2020-01-09 14:15:06";1
"2020-01-09 14:15:10";1
"2020-01-09 14:15:22";1
"2020-01-09 14:15:34";1
"2020-01-09 14:15:37";1
"2020-01-09 14:15:40";1
"2020-01-09 14:15:44";1
"2020-01-09 14:15:47";1
"2020-01-09 14:15:50";1
"2020-01-09 14:15:54";1
"2020-01-09 14:15:57";1
"2020-01-09 14:16:27";1
"2020-01-09 14:16:30";1
"2020-01-09 14:16:32";1
"2020-01-09 14:16:35";1
"2020-01-09 14:16:42";1
"2020-01-09 14:16:47";1
"2020-01-09 14:16:57";1
"2020-01-09 14:17:09";1
"2020-01-09 14:17:12";1
"2020-01-09 14:17:19";1
"2020-01-09 14:17:57";1
"2020-01-09 14:18:13";1
"2020-01-09 14:18:27";1
"2020-01-09 14:18:31";1
"2020-01-09 14:18:40";1
"2020-01-09 14:18:57";1
"2020-01-09 14:19:26";1
"2020-01-09 14:19:29";1
"2020-01-09 14:19:32";1
"2020-01-09 14:19:36";1
"2020-01-09 14:19:56";1
"2020-01-09 14:19:57";1
"2020-01-09 14:20:35";1
"2020-01-09 14:20:57";1
"2020-01-09 14:21:04";1
"2020-01-09 14:21:07";1
"2020-01-09 14:21:09";1
"2020-01-09 14:21:11";1
"2020-01-09 14:21:14";1
"2020-01-09 14:21:57";1
"2020-01-09 14:22:21";1
"2020-01-09 14:22:38";1
"2020-01-09 14:22:57";1
"2020-01-09 14:23:30";1
"2020-01-09 14:23:57";1
"2020-01-09 14:24:57";1
"2020-01-09 14:25:04";1
"2020-01-09 14:25:07";1
"2020-01-09 14:25:11";1
"2020-01-09 14:25:15";1
"2020-01-09 14:25:27";1
"2020-01-09 14:25:57";1
"2020-01-09 14:26:04";1
"2020-01-09 14:26:07";1
"2020-01-09 14:26:11";1
"2020-01-09 14:26:16";1
"2020-01-09 14:26:20";1
"2020-01-09 14:26:25";1
"2020-01-09 14:26:42";1
"2020-01-09 14:26:57";1
"2020-01-09 14:27:01";1
"2020-01-09 14:27:36";1
"2020-01-09 14:27:57";1
"2020-01-09 14:28:06";1
"2020-01-09 14:28:31";1
"2020-01-09 14:28:49";1
"2020-01-09 14:28:57";1
"2020-01-09 14:29:10";1
"2020-01-09 14:29:25";1
"2020-01-09 14:29:57";1
"2020-01-09 14:30:52";1
"2020-01-09 14:30:57";1
"2020-01-09 14:31:00";1
"2020-01-09 14:31:04";1
"2020-01-09 14:31:10";1
"2020-01-09 14:31:14";1
"2020-01-09 14:31:18";1
"2020-01-09 14:31:25";1
"2020-01-09 14:31:37";1
"2020-01-09 14:31:43";1
"2020-01-09 14:31:45";1
"2020-01-09 14:31:47";1
"2020-01-09 14:31:51";1
"2020-01-09 14:31:57";1
"2020-01-09 14:32:14";1
"2020-01-09 14:32:30";1
"2020-01-09 14:32:57";1
"2020-01-09 14:33:33";1
"2020-01-09 14:33:57";1
"2020-01-09 14:34:27";1
"2020-01-09 14:34:57";1
"2020-01-09 14:35:57";1
"2020-01-09 14:36:57";1
"2020-01-09 14:37:18";1
"2020-01-09 14:37:40";0
"2020-01-10 09:00:16";1
"2020-01-10 09:13:57";0
"2020-01-10 09:14:22";0
"2020-01-10 09:15:22";0
"2020-01-10 09:16:22";0
"2020-02-10 08:28:21";1
"2020-02-10 08:29:21";1
"2020-02-10 08:30:21";1
"2020-02-10 08:31:05";1
"2020-02-10 08:31:21";1
"2020-02-10 08:32:21";1
"2020-02-10 08:33:21";1
"2020-02-10 08:34:21";1
"2020-02-10 08:35:00";1
"2020-02-10 08:35:21";1
"2020-02-10 08:35:45";1
"2020-02-10 08:37:01";1
"2020-02-10 08:38:01";1
"2020-02-10 08:39:01";1
"2020-02-10 08:39:34";1
"2020-02-10 08:40:01";1
"2020-02-10 08:41:01";1
"2020-02-10 08:41:57";1
"2020-02-10 08:42:01";1
"2020-02-10 08:42:15";1
"2020-02-10 08:43:01";1
"2020-02-10 08:44:01";1
"2020-02-10 08:45:01";1
"2020-02-10 08:46:01";1
"2020-02-10 08:47:01";1
"2020-02-10 08:48:01";1
"2020-02-10 08:49:01";1
"2020-02-10 08:50:01";1
"2020-02-10 08:51:01";1
"2020-02-10 08:52:01";1
"2020-02-10 08:53:01";1
"2020-02-10 08:54:01";1
"2020-02-10 08:55:01";1
"2020-02-10 08:56:01";1
"2020-02-10 08:57:01";1
"2020-02-10 08:58:01";1
"2020-02-10 08:59:01";1
"2020-02-10 09:00:01";1
"2020-02-10 09:01:01";1
"2020-02-10 09:02:01";1
"2020-02-10 09:03:01";1
"2020-02-10 09:04:01";1
"2020-02-10 09:05:01";1
"2020-02-10 09:06:01";1
"2020-02-10 09:07:01";1
"2020-02-10 09:08:01";1
"2020-02-10 09:09:01";1
"2020-02-10 09:10:01";1
"2020-02-10 09:11:01";1
"2020-02-10 09:12:01";1
"2020-02-10 09:13:01";1
"2020-02-10 09:14:01";1
"2020-02-10 09:15:01";1
"2020-02-10 09:16:01";1
"2020-02-10 09:17:01";1
"2020-02-10 09:18:01";1
"2020-02-10 09:19:01";1
