"DTIME";"BEVALUE"
"2020-01-10 10:14:58";2316
"2020-01-10 10:15:02";2311
"2020-01-10 10:15:06";2262
"2020-01-10 10:15:15";2235
"2020-01-10 10:15:32";2095
"2020-01-10 10:15:37";2275
"2020-01-10 10:15:40";2314
"2020-01-10 10:15:44";2343
"2020-01-10 10:15:48";2343
"2020-01-10 10:15:52";2391
"2020-01-10 10:15:56";2405
"2020-01-10 10:16:00";2369
"2020-01-10 10:16:07";2389
"2020-01-10 10:16:40";2314
"2020-01-10 10:16:46";2312
"2020-01-10 10:16:49";2125
"2020-01-10 10:16:52";2183
"2020-01-10 10:16:55";2214
"2020-01-10 10:17:00";2250
"2020-01-10 10:17:07";2171
"2020-01-10 10:17:10";2135
"2020-01-10 10:17:13";2108
"2020-01-10 10:17:16";2114
"2020-01-10 10:17:19";2129
"2020-01-10 10:17:22";2150
"2020-01-10 10:17:26";2205
"2020-01-10 10:17:40";2502
"2020-01-10 10:17:49";2266
"2020-01-10 10:17:52";2297
"2020-01-10 10:17:55";2339
"2020-01-10 10:18:03";2373
"2020-01-10 10:18:06";2349
"2020-01-10 10:18:09";2316
"2020-01-10 10:18:12";2268
"2020-01-10 10:18:15";2202
"2020-01-10 10:18:18";2241
"2020-01-10 10:18:21";2242
"2020-01-10 10:18:24";2207
"2020-01-10 10:18:27";2198
"2020-01-10 10:18:30";2173
"2020-01-10 10:18:34";2166
"2020-01-10 10:18:37";2187
"2020-01-10 10:18:40";2242
"2020-01-10 10:18:47";2288
"2020-01-10 10:18:58";2180
"2020-01-10 10:19:01";2133
"2020-01-10 10:19:04";2097
"2020-01-10 10:19:07";2089
"2020-01-10 10:19:10";2051
"2020-01-10 10:19:14";2001
"2020-01-10 10:19:17";2035
"2020-01-10 10:19:20";2143
"2020-01-10 10:19:25";2262
"2020-01-10 10:19:40";2232
"2020-01-10 10:19:56";2328
"2020-01-10 10:20:01";2309
"2020-01-10 10:20:07";2314
"2020-01-10 10:20:16";2219
"2020-01-10 10:20:21";1998
"2020-01-10 10:20:29";1942
"2020-01-10 10:20:40";671
"2020-01-10 10:20:58";1786
"2020-01-10 10:21:09";1619
"2020-01-10 10:21:10";1488
"2020-01-10 10:21:12";1835
"2020-01-10 10:21:14";1725
"2020-01-10 10:21:16";1713
"2020-01-10 10:21:18";1707
"2020-01-10 10:21:20";1645
"2020-01-10 10:21:23";1186
"2020-01-10 10:21:30";1915
"2020-01-10 10:21:40";1382
"2020-01-10 10:22:40";673
"2020-01-10 10:23:26";1986
"2020-01-10 10:23:33";1758
"2020-01-10 10:23:40";2045
"2020-01-10 10:23:57";2165
"2020-01-10 10:24:19";1599
"2020-01-10 10:24:40";1719
"2020-01-10 10:24:57";1661
"2020-01-10 10:24:59";1538
"2020-01-10 10:25:01";1384
"2020-01-10 10:25:03";1185
"2020-01-10 10:25:05";1002
"2020-01-10 10:25:07";1705
"2020-01-10 10:25:09";1922
"2020-01-10 10:25:13";1458
"2020-01-10 10:25:24";1099
"2020-01-10 10:25:32";1154
"2020-01-10 10:25:36";993
"2020-01-10 10:25:38";1458
"2020-01-10 10:25:40";1608
"2020-01-10 10:25:43";1947
"2020-01-10 10:25:45";2312
"2020-01-10 10:26:01";1724
"2020-01-10 10:26:26";1767
"2020-01-10 10:26:37";1892
"2020-01-10 10:26:40";1942
"2020-01-10 10:26:44";2024
"2020-01-10 10:26:47";2071
"2020-01-10 10:26:50";2114
"2020-01-10 10:26:54";2165
"2020-01-10 10:26:57";2176
"2020-01-10 10:27:01";2180
"2020-01-10 10:27:05";2109
"2020-01-10 10:27:10";1820
"2020-01-10 10:27:40";1982
"2020-01-10 10:27:55";2116
"2020-01-10 10:28:03";1887
"2020-01-10 10:28:34";2027
"2020-01-10 10:28:40";2146
"2020-01-10 10:29:08";1850
"2020-01-10 10:29:12";1938
"2020-01-10 10:29:15";2011
"2020-01-10 10:29:20";2068
"2020-01-10 10:29:30";683
"2020-01-10 10:29:33";671
"2020-01-10 10:29:36";691
"2020-01-10 10:29:39";668
"2020-01-10 10:29:40";676
"2020-01-10 10:29:44";677
"2020-01-10 10:29:46";1211
"2020-01-10 10:29:48";1437
"2020-01-10 10:29:51";1394
"2020-01-10 10:29:54";1423
"2020-01-10 10:29:56";1841
"2020-01-10 10:30:07";1608
"2020-01-10 10:30:13";1717
"2020-01-10 10:30:30";1440
"2020-01-10 10:30:34";704
"2020-01-10 10:30:40";675
"2020-01-10 10:30:43";683
"2020-01-10 10:30:54";866
"2020-01-10 10:31:40";671
"2020-01-10 10:33:43";690
"2020-01-10 10:34:13";673
"2020-01-10 10:40:22";684
"2020-01-10 10:41:22";871
"2020-01-10 10:41:33";1147
"2020-01-10 10:41:36";1051
"2020-01-10 10:41:39";780
"2020-01-10 10:41:50";1397
"2020-01-10 10:42:08";1471
"2020-01-10 10:42:18";1276
"2020-01-10 10:42:21";1268
"2020-01-10 10:42:22";1276
"2020-01-10 10:42:25";1300
"2020-01-10 10:42:31";1203
"2020-01-10 10:42:33";1301
"2020-01-10 10:42:36";1367
"2020-01-10 10:42:50";1168
"2020-01-10 10:42:53";1231
"2020-01-10 10:42:58";1329
"2020-01-10 10:43:22";715
"2020-01-10 10:43:31";694
"2020-01-10 10:43:43";1199
"2020-01-10 10:44:22";0
"2020-01-10 10:45:22";0
"2020-01-10 10:46:22";0
"2020-01-10 10:51:46";668
"2020-01-10 11:00:35";668
"2020-01-10 11:01:12";1586
"2020-01-10 11:01:23";1621
"2020-01-10 11:01:35";673
"2020-01-10 11:02:35";1751
"2020-01-10 11:03:34";1559
"2020-01-10 11:03:35";1510
"2020-01-10 11:04:26";2163
"2020-01-10 11:04:34";1629
"2020-01-10 11:04:35";1620
"2020-01-10 11:04:40";1564
"2020-01-10 11:04:49";1176
"2020-01-10 11:04:55";692
"2020-01-10 11:04:59";1098
"2020-01-10 11:05:04";916
"2020-01-10 11:05:12";1407
"2020-01-10 11:05:16";2540
"2020-01-10 11:05:27";2696
"2020-01-10 11:05:35";1153
"2020-01-10 11:05:48";1071
"2020-01-10 11:05:50";1525
"2020-01-10 11:06:08";1841
"2020-01-10 11:06:35";1728
"2020-01-10 11:07:35";1743
"2020-01-10 11:08:08";687
"2020-01-10 11:08:35";662
"2020-01-10 11:09:05";2021
"2020-01-10 11:09:08";1472
"2020-01-10 11:09:10";1823
"2020-01-10 11:09:12";2334
"2020-01-10 11:09:21";687
"2020-01-10 11:09:23";682
"2020-01-10 11:09:25";672
"2020-01-10 11:09:29";835
"2020-01-10 11:09:32";2063
"2020-01-10 11:09:35";1676
"2020-01-10 11:10:22";1016
"2020-01-10 11:10:33";672
"2020-01-10 11:10:35";1002
"2020-01-10 11:10:37";1175
"2020-01-10 11:10:39";1547
"2020-01-10 11:10:41";2017
"2020-01-10 11:10:46";1576
"2020-01-10 11:11:14";1662
"2020-01-10 11:11:17";1422
"2020-01-10 11:11:20";1991
"2020-01-10 11:11:21";2214
"2020-01-10 11:11:24";1591
"2020-01-10 11:11:35";2066
"2020-01-10 11:11:50";2815
"2020-01-10 11:12:05";1989
"2020-01-10 11:12:11";2301
"2020-01-10 11:12:17";2416
"2020-01-10 11:12:27";2401
"2020-01-10 11:12:32";2449
"2020-01-10 11:12:35";2482
"2020-01-10 11:12:42";2506
"2020-01-10 11:13:08";2460
"2020-01-10 11:13:11";2407
"2020-01-10 11:13:14";2357
"2020-01-10 11:13:17";2361
"2020-01-10 11:13:20";2318
"2020-01-10 11:13:23";2257
"2020-01-10 11:13:26";2266
"2020-01-10 11:13:30";2320
"2020-01-10 11:13:35";2391
"2020-01-10 11:13:45";2361
"2020-01-10 11:13:48";2383
"2020-01-10 11:13:51";2403
"2020-01-10 11:13:54";2401
"2020-01-10 11:13:57";2379
"2020-01-10 11:14:00";2369
"2020-01-10 11:14:03";2351
"2020-01-10 11:14:06";2367
"2020-01-10 11:14:09";2441
"2020-01-10 11:14:12";2493
"2020-01-10 11:14:15";2497
"2020-01-10 11:14:18";2529
"2020-01-10 11:14:21";2582
"2020-01-10 11:14:29";2566
"2020-01-10 11:14:32";2580
"2020-01-10 11:14:35";2606
"2020-01-10 11:14:52";2295
"2020-01-10 11:14:57";2239
"2020-01-10 11:15:00";2233
"2020-01-10 11:15:03";2218
"2020-01-10 11:15:06";2188
"2020-01-10 11:15:09";2170
"2020-01-10 11:15:12";2223
"2020-01-10 11:15:22";2377
"2020-01-10 11:15:25";2359
"2020-01-10 11:15:28";2405
"2020-01-10 11:15:31";2435
"2020-01-10 11:15:35";2469
"2020-01-10 11:16:03";2633
"2020-01-10 11:16:12";2497
"2020-01-10 11:16:17";2387
"2020-01-10 11:16:21";2345
"2020-01-10 11:16:25";2351
"2020-01-10 11:16:29";2412
"2020-01-10 11:16:33";2437
"2020-01-10 11:16:35";2391
"2020-01-10 11:16:39";2305
"2020-01-10 11:16:44";2223
"2020-01-10 11:17:08";2251
"2020-01-10 11:17:12";2316
"2020-01-10 11:17:16";2349
"2020-01-10 11:17:20";2416
"2020-01-10 11:17:25";2351
"2020-01-10 11:17:35";2204
"2020-01-10 11:17:50";2334
"2020-01-10 11:18:04";2253
"2020-01-10 11:18:10";2198
"2020-01-10 11:18:20";2219
"2020-01-10 11:18:33";2253
"2020-01-10 11:18:35";2228
"2020-01-10 11:18:57";2371
"2020-01-10 11:19:01";2363
"2020-01-10 11:19:05";2339
"2020-01-10 11:19:11";2295
"2020-01-10 11:19:18";2305
"2020-01-10 11:19:21";2357
"2020-01-10 11:19:24";2365
"2020-01-10 11:19:27";2385
"2020-01-10 11:19:30";2363
"2020-01-10 11:19:33";2365
"2020-01-10 11:19:35";2318
"2020-01-10 11:19:38";2318
"2020-01-10 11:19:41";2246
"2020-01-10 11:19:44";2232
"2020-01-10 11:19:47";2180
"2020-01-10 11:19:51";2135
"2020-01-10 11:19:56";2074
"2020-01-10 11:20:06";2146
"2020-01-10 11:20:18";2103
"2020-01-10 11:20:34";2371
"2020-01-10 11:20:35";2369
"2020-01-10 11:20:39";2407
"2020-01-10 11:20:45";2435
"2020-01-10 11:20:50";2387
"2020-01-10 11:21:08";2432
"2020-01-10 11:21:12";2469
"2020-01-10 11:21:15";2473
"2020-01-10 11:21:18";2493
"2020-01-10 11:21:28";2488
"2020-01-10 11:21:30";2443
"2020-01-10 11:21:33";2397
"2020-01-10 11:21:35";2349
"2020-01-10 11:21:38";2330
"2020-01-10 11:21:41";2294
"2020-01-10 11:21:44";2341
"2020-01-10 11:21:48";2371
"2020-01-10 11:21:54";2373
"2020-01-10 11:21:58";2397
"2020-01-10 11:22:02";2359
"2020-01-10 11:22:05";2311
"2020-01-10 11:22:08";2290
"2020-01-10 11:22:12";2347
"2020-01-10 11:22:18";2337
"2020-01-10 11:22:30";2426
"2020-01-10 11:22:35";2401
"2020-01-10 11:22:40";2456
"2020-01-10 11:22:46";2484
"2020-01-10 11:22:58";2497
"2020-01-10 11:23:01";2520
"2020-01-10 11:23:05";2613
"2020-01-10 11:23:11";2643
"2020-01-10 11:23:15";2688
"2020-01-10 11:23:20";2686
"2020-01-10 11:23:27";2580
"2020-01-10 11:23:30";2500
"2020-01-10 11:23:33";2435
"2020-01-10 11:23:35";2435
"2020-01-10 11:23:38";2435
"2020-01-10 11:23:41";2385
"2020-01-10 11:23:44";2332
"2020-01-10 11:23:47";2312
"2020-01-10 11:23:50";2314
"2020-01-10 11:23:53";2375
"2020-01-10 11:23:58";2437
"2020-01-10 11:24:03";2430
"2020-01-10 11:24:06";2399
"2020-01-10 11:24:13";2307
"2020-01-10 11:24:26";691
"2020-01-10 11:24:35";1388
"2020-01-10 11:24:39";2260
"2020-01-10 11:24:44";1868
"2020-01-10 11:24:54";1878
"2020-01-10 11:25:09";2175
"2020-01-10 11:25:21";2223
"2020-01-10 11:25:35";1993
"2020-01-10 11:25:51";1215
"2020-01-10 11:25:53";899
"2020-01-10 11:25:55";1503
"2020-01-10 11:25:59";1846
"2020-01-10 11:26:05";1821
"2020-01-10 11:26:14";1634
"2020-01-10 11:26:30";1508
"2020-01-10 11:26:35";1332
"2020-01-10 11:26:56";2268
"2020-01-10 11:27:05";1905
"2020-01-10 11:27:11";2135
"2020-01-10 11:27:14";1875
"2020-01-10 11:27:21";2024
"2020-01-10 11:27:35";1833
"2020-01-10 11:27:47";668
"2020-01-10 11:27:51";675
"2020-01-10 11:28:35";683
"2020-01-10 11:28:54";1490
"2020-01-10 11:29:08";623
"2020-01-10 11:29:11";1508
"2020-01-10 11:29:13";2105
"2020-01-10 11:29:16";1993
"2020-01-10 11:29:24";2071
"2020-01-10 11:29:30";1774
"2020-01-10 11:29:34";1844
"2020-01-10 11:29:35";1890
"2020-01-10 11:29:40";2074
"2020-01-10 11:29:42";2078
"2020-01-10 11:29:45";2105
"2020-01-10 11:29:48";2095
"2020-01-10 11:29:51";2168
"2020-01-10 11:29:57";695
"2020-01-10 11:30:10";664
"2020-01-10 11:30:35";674
"2020-01-10 11:30:50";1294
"2020-01-10 11:30:53";1062
"2020-01-10 11:51:36";598
"2020-01-10 11:51:37";701
"2020-01-10 11:51:41";1146
"2020-01-10 11:51:48";672
"2020-01-10 11:58:55";680
"2020-01-10 11:59:55";687
"2020-01-10 12:00:02";773
"2020-01-10 12:00:07";1125
"2020-01-10 12:00:10";2339
"2020-01-10 12:00:16";2185
"2020-01-10 12:00:55";664
"2020-01-10 12:01:25";1601
"2020-01-10 12:01:30";1932
"2020-01-10 12:01:50";1198
"2020-01-10 12:01:52";1494
"2020-01-10 12:01:54";1949
"2020-01-10 12:01:55";2125
"2020-01-10 12:02:08";807
"2020-01-10 12:02:10";1037
"2020-01-10 12:02:15";1651
"2020-01-10 12:02:18";1095
"2020-01-10 12:02:47";741
"2020-01-10 12:02:55";657
"2020-01-10 12:03:55";673
"2020-01-10 12:04:55";671
"2020-01-10 12:05:11";0
"2020-01-10 14:04:47";734
"2020-01-10 14:05:47";665
"2020-01-10 14:06:47";669
"2020-01-10 14:07:47";1707
"2020-01-10 14:07:50";2032
"2020-01-10 14:07:57";2255
"2020-01-10 14:08:03";818
"2020-01-10 14:08:09";682
"2020-01-10 14:08:11";1064
"2020-01-10 14:08:14";1675
"2020-01-10 14:08:21";1777
"2020-01-10 14:08:23";2204
"2020-01-10 14:08:25";2389
"2020-01-10 14:08:27";2038
"2020-01-10 14:08:30";1419
"2020-01-10 14:08:34";690
"2020-01-10 14:08:38";2322
"2020-01-10 14:08:47";2601
"2020-01-10 14:09:14";2670
"2020-01-10 14:09:47";2146
"2020-01-10 14:09:57";2193
"2020-01-10 14:10:00";2008
"2020-01-10 14:10:03";1915
"2020-01-10 14:10:06";1904
"2020-01-10 14:10:10";1900
"2020-01-10 14:10:13";1870
"2020-01-10 14:10:18";860
"2020-01-10 14:10:23";688
"2020-01-10 14:10:25";1327
"2020-01-10 14:10:27";1553
"2020-01-10 14:10:29";2036
"2020-01-10 14:10:35";1801
"2020-01-10 14:10:39";961
"2020-01-10 14:10:43";708
"2020-01-10 14:10:47";1354
"2020-01-10 14:10:50";1470
"2020-01-10 14:10:54";1549
"2020-01-10 14:10:59";1645
"2020-01-10 14:11:05";1341
"2020-01-10 14:11:08";1471
"2020-01-10 14:11:11";1507
"2020-01-10 14:11:13";1517
"2020-01-10 14:11:15";1562
"2020-01-10 14:11:17";1705
"2020-01-10 14:11:19";1497
"2020-01-10 14:11:22";1408
"2020-01-10 14:11:47";666
"2020-01-10 14:11:53";1399
"2020-01-10 14:11:58";1312
"2020-01-10 14:12:00";1527
"2020-01-10 14:12:02";1980
"2020-01-10 14:12:09";1871
"2020-01-10 14:12:14";2232
"2020-01-10 14:12:47";1911
"2020-01-10 14:12:50";1984
"2020-01-10 14:12:59";1315
"2020-01-10 14:13:02";1210
"2020-01-10 14:13:14";2024
"2020-01-10 14:13:18";1703
"2020-01-10 14:13:21";1871
"2020-01-10 14:13:36";2469
"2020-01-10 14:13:42";1982
"2020-01-10 14:13:47";1835
"2020-01-10 14:13:59";1137
"2020-01-10 14:14:00";1720
"2020-01-10 14:14:02";2273
"2020-01-10 14:14:04";2407
"2020-01-10 14:14:07";2790
"2020-01-10 14:14:17";1484
"2020-01-10 14:14:19";637
"2020-01-10 14:14:21";1861
"2020-01-10 14:14:23";1929
"2020-01-10 14:14:25";1964
"2020-01-10 14:14:29";2250
"2020-01-10 14:14:31";2491
"2020-01-10 14:14:32";2706
"2020-01-10 14:14:34";2506
"2020-01-10 14:14:38";2133
"2020-01-10 14:14:43";2456
"2020-01-10 14:14:47";1989
"2020-01-10 14:14:55";2337
"2020-01-10 14:15:02";2608
"2020-01-10 14:15:18";2881
"2020-01-10 14:15:24";2917
"2020-01-10 14:15:29";2743
"2020-01-10 14:15:32";2686
"2020-01-10 14:15:36";2592
"2020-01-10 14:15:40";2426
"2020-01-10 14:15:43";2290
"2020-01-10 14:15:47";2124
"2020-01-10 14:15:51";2001
"2020-01-10 14:16:11";2441
"2020-01-10 14:16:21";2288
"2020-01-10 14:16:24";2389
"2020-01-10 14:16:30";2361
"2020-01-10 14:16:36";2655
"2020-01-10 14:16:40";3004
"2020-01-10 14:16:43";2456
"2020-01-10 14:16:46";2552
"2020-01-10 14:16:47";2542
"2020-01-10 14:16:50";2563
"2020-01-10 14:16:53";2561
"2020-01-10 14:16:56";2529
"2020-01-10 14:16:59";2594
"2020-01-10 14:17:02";2676
"2020-01-10 14:17:06";2714
"2020-01-10 14:17:12";2809
"2020-01-10 14:17:27";2941
"2020-01-10 14:17:31";2932
"2020-01-10 14:17:39";2790
"2020-01-10 14:17:47";2804
"2020-01-10 14:17:51";2722
"2020-01-10 14:17:57";2648
"2020-01-10 14:18:01";2709
"2020-01-10 14:18:11";2616
"2020-01-10 14:18:14";2604
"2020-01-10 14:18:17";2568
"2020-01-10 14:18:20";2552
"2020-01-10 14:18:23";2606
"2020-01-10 14:18:27";2693
"2020-01-10 14:18:32";2658
"2020-01-10 14:18:35";2580
"2020-01-10 14:18:38";2536
"2020-01-10 14:18:41";2524
"2020-01-10 14:18:44";2526
"2020-01-10 14:18:47";2563
"2020-01-10 14:18:50";2575
"2020-01-10 14:18:58";2545
"2020-01-10 14:19:02";2552
"2020-01-10 14:19:05";2563
"2020-01-10 14:19:08";2513
"2020-01-10 14:19:22";2743
"2020-01-10 14:19:27";2709
"2020-01-10 14:19:31";2706
"2020-01-10 14:19:38";2633
"2020-01-10 14:19:41";2678
"2020-01-10 14:19:47";2760
"2020-01-10 14:19:57";2835
"2020-01-10 14:20:13";2513
"2020-01-10 14:20:16";2473
"2020-01-10 14:20:19";2454
"2020-01-10 14:20:22";2403
"2020-01-10 14:20:25";2363
"2020-01-10 14:20:28";2373
"2020-01-10 14:20:31";2379
"2020-01-10 14:20:34";2430
"2020-01-10 14:20:37";2484
"2020-01-10 14:20:40";2464
"2020-01-10 14:20:43";2473
"2020-01-10 14:20:47";2508
"2020-01-10 14:20:53";2526
"2020-01-10 14:20:56";2566
"2020-01-10 14:21:00";2577
"2020-01-10 14:21:03";2630
"2020-01-10 14:21:40";2688
"2020-01-10 14:21:43";2670
"2020-01-10 14:21:47";2792
"2020-01-10 14:21:53";2818
"2020-01-10 14:22:07";2751
"2020-01-10 14:22:23";2746
"2020-01-10 14:22:27";2795
"2020-01-10 14:22:31";2896
"2020-01-10 14:22:35";3057
"2020-01-10 14:22:46";2655
"2020-01-10 14:22:56";2630
"2020-01-10 14:22:59";2556
"2020-01-10 14:23:03";2580
"2020-01-10 14:23:06";2606
"2020-01-10 14:23:10";2635
"2020-01-10 14:23:13";2668
"2020-01-10 14:23:17";2670
"2020-01-10 14:23:21";2613
"2020-01-10 14:23:47";2776
"2020-01-10 14:23:58";2640
"2020-01-10 14:24:01";2577
"2020-01-10 14:24:04";2606
"2020-01-10 14:24:07";2533
"2020-01-10 14:24:16";2387
"2020-01-10 14:24:19";2301
"2020-01-10 14:24:22";2307
"2020-01-10 14:24:25";2295
"2020-01-10 14:24:28";2295
"2020-01-10 14:24:31";2295
"2020-01-10 14:24:36";2373
"2020-01-10 14:24:47";2638
"2020-01-10 14:24:56";2435
"2020-01-10 14:24:59";2420
"2020-01-10 14:25:02";2414
"2020-01-10 14:25:09";2387
"2020-01-10 14:25:12";2416
"2020-01-10 14:25:15";2456
"2020-01-10 14:25:18";2536
"2020-01-10 14:25:21";2577
"2020-01-10 14:25:24";2599
"2020-01-10 14:25:27";2589
"2020-01-10 14:25:30";2575
"2020-01-10 14:25:33";2486
"2020-01-10 14:25:36";2475
"2020-01-10 14:25:39";2473
"2020-01-10 14:25:42";2495
"2020-01-10 14:25:46";2573
"2020-01-10 14:25:47";2601
"2020-01-10 14:25:57";2497
"2020-01-10 14:26:00";2426
"2020-01-10 14:26:03";2391
"2020-01-10 14:26:06";2355
"2020-01-10 14:26:09";2359
"2020-01-10 14:26:12";2359
"2020-01-10 14:26:15";2290
"2020-01-10 14:26:18";2314
"2020-01-10 14:26:22";2395
"2020-01-10 14:26:47";2712
"2020-01-10 14:26:52";2655
"2020-01-10 14:26:57";2787
